ticker,seed,path,mode,kind,step,date,dte,spot,premium,mark,surface_mark,frozen_mark
GS,20260429,5,surface,call,5,2026-05-05,24,924.1780848338092,16.085,11.98971893396085,11.98971893396085,11.84879465029601
GS,20260429,6,surface,call,5,2026-05-05,24,897.3031650555369,16.085,5.756475146603042,5.756475146603042,5.8363557409699265
GS,20260429,7,surface,call,5,2026-05-05,24,921.6919292642573,16.085,11.24464047103692,11.24464047103692,11.15620602151445
GS,20260429,8,surface,call,5,2026-05-05,24,917.6794742077799,16.085,10.118113431855155,10.118113431855155,10.100704556588806
GS,20260429,9,surface,call,5,2026-05-05,24,938.9472637339904,16.085,17.169234024800605,17.169234024800605,16.602098719969398
GS,20260429,10,surface,call,5,2026-05-05,24,963.4319845463712,16.085,28.480846684597605,28.480846684597605,27.044879991122432
GS,20260429,11,surface,call,5,2026-05-05,24,926.8362224924468,16.085,12.826615185954804,12.826615185954804,12.622705406191717
GS,20260429,12,surface,call,5,2026-05-05,24,930.790700790774,16.085,14.149149223749532,14.149149223749532,13.839258774768846
GS,20260429,1,surface,call,10,2026-05-12,17,950.003871187594,16.085,17.405260428824423,17.405260428824423,16.221608895827146
GS,20260429,2,surface,call,10,2026-05-12,17,977.0346362342115,16.085,31.183962335088914,31.183962335088914,29.27093856379355
GS,20260429,3,surface,call,10,2026-05-12,17,927.2796115177457,16.085,9.184596442992119,9.184596442992119,8.84046013208304
GS,20260429,4,surface,call,10,2026-05-12,17,857.6790490528077,16.085,1.4755268578791831,1.4755268578791831,0.6132176626211358
GS,20260429,5,surface,call,10,2026-05-12,17,926.833733832332,16.085,9.057112943653939,9.057112943653939,8.725928292918166
GS,20260429,6,surface,call,10,2026-05-12,17,921.8738677272015,16.085,7.728073971664617,7.728073971664617,7.524282164363648
GS,20260429,7,surface,call,10,2026-05-12,17,891.8872085121241,16.085,2.864691777967269,2.864691777967269,2.6966944324664657
GS,20260429,8,surface,call,10,2026-05-12,17,975.2842751980107,16.085,30.17284673672344,30.17284673672344,28.282440911261105
GS,20260429,9,surface,call,10,2026-05-12,17,950.8331066745274,16.085,17.766782719854,17.766782719854,16.55132505770044
GS,20260429,10,surface,call,10,2026-05-12,17,901.5650341581598,16.085,3.904152676931582,3.904152676931582,3.8529332317620457
GS,20260429,11,surface,call,10,2026-05-12,17,860.2673691812242,16.085,1.5087534450634477,1.5087534450634477,0.6948063011653713
GS,20260429,12,surface,call,10,2026-05-12,17,947.6118387719112,16.085,16.385637971273898,16.385637971273898,15.295144658692507
GS,20260429,1,surface,call,15,2026-05-19,10,944.2754976053151,16.085,9.478944493302016,9.478944493302016,8.752476570032806
GS,20260429,2,surface,call,15,2026-05-19,10,959.1804967753666,16.085,15.463046761255082,15.463046761255082,14.207513492277595
GS,20260429,3,surface,call,15,2026-05-19,10,905.7694760030431,16.085,2.0080207765211404,2.0080207765211404,1.709062479152059
GS,20260429,4,surface,call,15,2026-05-19,10,852.4449573620414,16.085,1.0062659212841714,1.0062659212841714,0.05691027358082891
GS,20260429,5,surface,call,15,2026-05-19,10,924.3939027133671,16.085,4.283920195751251,4.283920195751251,4.056836036938689
GS,20260429,6,surface,call,15,2026-05-19,10,922.3711444725891,16.085,3.9303321889419287,3.9303321889419287,3.71950513101335
GS,20260429,7,surface,call,15,2026-05-19,10,910.4851300096886,16.085,2.3998459944831514,2.3998459944831514,2.1575743333766937
GS,20260429,8,surface,call,15,2026-05-19,10,970.3008323797069,16.085,21.018442988504415,21.018442988504415,19.48489493657776
GS,20260429,9,surface,call,15,2026-05-19,10,944.7525496704551,16.085,9.643262718254867,9.643262718254867,8.899558743291621
GS,20260429,10,surface,call,15,2026-05-19,10,924.9776627905355,16.085,4.391576678979751,4.391576678979751,4.158479679317157
GS,20260429,11,surface,call,15,2026-05-19,10,888.068448317769,16.085,1.2235404970199832,1.2235404970199832,0.6499539810608406
GS,20260429,12,surface,call,15,2026-05-19,10,959.1222505537316,16.085,15.43634042042748,15.43634042042748,14.182632951509095
GS,20260429,1,surface,call,20,2026-05-27,2,914.903238627663,16.085,0.6056613533619624,0.6056613533619624,0.02275636091895307
GS,20260429,2,surface,call,20,2026-05-27,2,987.0478589127051,16.085,21.395450970363388,21.395450970363388,19.763216166657912
GS,20260429,3,surface,call,20,2026-05-27,2,888.6638588767881,16.085,0.5554174360281773,0.5554174360281773,0.00012807070894288667
GS,20260429,4,surface,call,20,2026-05-27,2,889.4987602043091,16.085,0.5536573830925865,0.5536573830925865,0.00015525855305548815
GS,20260429,5,surface,call,20,2026-05-27,2,942.4945335187873,16.085,1.8173600143155846,1.8173600143155846,0.9139208609463839
GS,20260429,6,surface,call,20,2026-05-27,2,944.4992148492937,16.085,2.0527401486793417,2.0527401486793417,1.1239066968340996
GS,20260429,7,surface,call,20,2026-05-27,2,904.6525154340255,16.085,0.5466500171105723,0.5466500171105723,0.0037048450293505524
GS,20260429,8,surface,call,20,2026-05-27,2,1008.8903093819039,16.085,40.69616399452542,40.69616399452542,39.4053311716772
GS,20260429,9,surface,call,20,2026-05-27,2,957.5051949135076,16.085,4.7015675637084735,4.7015675637084735,3.6014955183862027
GS,20260429,10,surface,call,20,2026-05-27,2,921.3007870153675,16.085,0.6974967185673742,0.6974967185673742,0.06219732540295963
GS,20260429,11,surface,call,20,2026-05-27,2,921.5972532437685,16.085,0.7032530719572417,0.7032530719572417,0.0650147110571047
GS,20260429,12,surface,call,20,2026-05-27,2,964.071329938649,16.085,7.042848737246449,7.042848737246449,5.823930016827232
GS,20260429,1,surface,call,22,2026-05-29,0,877.4663492726079,16.085,0.0,0.0,0.0
GS,20260429,2,surface,call,22,2026-05-29,0,970.4158639097857,16.085,0.4158639097856849,0.4158639097856849,0.4158639097856849
GS,20260429,3,surface,call,22,2026-05-29,0,899.4343334384712,16.085,0.0,0.0,0.0
GS,20260429,4,surface,call,22,2026-05-29,0,918.3923903673643,16.085,0.0,0.0,0.0
GS,20260429,5,surface,call,22,2026-05-29,0,950.9184976155107,16.085,0.0,0.0,0.0
GS,20260429,6,surface,call,22,2026-05-29,0,974.8823766518725,16.085,4.882376651872505,4.882376651872505,4.882376651872505
GS,20260429,7,surface,call,22,2026-05-29,0,913.6303274451654,16.085,0.0,0.0,0.0
GS,20260429,8,surface,call,22,2026-05-29,0,1004.6729304843074,16.085,34.67293048430736,34.67293048430736,34.67293048430736
GS,20260429,9,surface,call,22,2026-05-29,0,943.1892917517649,16.085,0.0,0.0,0.0
GS,20260429,10,surface,call,22,2026-05-29,0,921.3850289879758,16.085,0.0,0.0,0.0
GS,20260429,11,surface,call,22,2026-05-29,0,912.9647316828767,16.085,0.0,0.0,0.0
GS,20260429,12,surface,call,22,2026-05-29,0,912.0635243088925,16.085,0.0,0.0,0.0
GS,20260429,1,relaxation,put,0,2026-04-28,31,926.38,16.51,17.258588034303084,17.258588034303084,17.258588034303084
GS,20260429,2,relaxation,put,0,2026-04-28,31,926.38,16.51,17.258588034303084,17.258588034303084,17.258588034303084
GS,20260429,3,relaxation,put,0,2026-04-28,31,926.38,16.51,17.258588034303084,17.258588034303084,17.258588034303084
GS,20260429,4,relaxation,put,0,2026-04-28,31,926.38,16.51,17.258588034303084,17.258588034303084,17.258588034303084
GS,20260429,5,relaxation,put,0,2026-04-28,31,926.38,16.51,17.258588034303084,17.258588034303084,17.258588034303084
GS,20260429,6,relaxation,put,0,2026-04-28,31,926.38,16.51,17.258588034303084,17.258588034303084,17.258588034303084
GS,20260429,7,relaxation,put,0,2026-04-28,31,926.38,16.51,17.258588034303084,17.258588034303084,17.258588034303084
GS,20260429,8,relaxation,put,0,2026-04-28,31,926.38,16.51,17.258588034303084,17.258588034303084,17.258588034303084
GS,20260429,9,relaxation,put,0,2026-04-28,31,926.38,16.51,17.258588034303084,17.258588034303084,17.258588034303084
GS,20260429,10,relaxation,put,0,2026-04-28,31,926.38,16.51,17.258588034303084,17.258588034303084,17.258588034303084
GS,20260429,11,relaxation,put,0,2026-04-28,31,926.38,16.51,17.258588034303084,17.258588034303084,17.258588034303084
GS,20260429,12,relaxation,put,0,2026-04-28,31,926.38,16.51,17.258588034303084,17.258588034303084,17.258588034303084
GS,20260429,1,relaxation,put,5,2026-05-05,24,934.475035252307,16.51,11.800874971278132,12.012328591721912,11.76534861195907
GS,20260429,2,relaxation,put,5,2026-05-05,24,951.7184611284,16.51,8.086448097213927,8.497183077346563,8.035365507280913
GS,20260429,3,relaxation,put,5,2026-05-05,24,987.5507102491491,16.51,3.3926215808436293,4.341246931532696,3.327352797539468
GS,20260429,4,relaxation,put,5,2026-05-05,24,857.1610608836885,16.51,46.1716895224685,44.79744342817586,46.24042932549838
GS,20260429,5,relaxation,put,5,2026-05-05,24,924.1780848338092,16.51,14.58828139258757,14.696611765629767,14.577050168368011
GS,20260429,6,relaxation,put,5,2026-05-05,24,897.3031650555369,16.51,24.193662528496773,23.956824125534766,24.3311404933348
GS,20260429,7,relaxation,put,5,2026-05-05,24,921.6919292642573,16.51,15.339279309977497,15.41401946448389,15.32808287108515
GS,20260429,8,relaxation,put,5,2026-05-05,24,917.6794742077799,16.51,16.553403910364004,16.630050507487162,16.602246653765093
GS,20260429,9,relaxation,put,5,2026-05-05,24,938.9472637339904,16.51,10.70116473344951,10.986561556255792,10.68631779884312
GS,20260429,10,relaxation,put,5,2026-05-05,24,963.4319845463712,16.51,6.193755770816879,6.735293533270158,6.103325861477809
GS,20260429,11,relaxation,put,5,2026-05-05,24,926.8362224924468,16.51,13.899869488067297,13.959724899897232,13.80580778019969
GS,20260429,12,relaxation,put,5,2026-05-05,24,930.790700790774,16.51,12.741264012561501,12.92037495480331,12.717566456700112
GS,20260429,1,relaxation,put,10,2026-05-12,17,950.003871187594,16.51,5.473077964227573,5.856242905327324,5.370608813793148
GS,20260429,2,relaxation,put,10,2026-05-12,17,977.0346362342115,16.51,2.488223629336678,3.2474077340544287,2.345349253547495
GS,20260429,3,relaxation,put,10,2026-05-12,17,927.2796115177457,16.51,10.147911307951427,10.208761577450185,9.951074091888955
GS,20260429,4,relaxation,put,10,2026-05-12,17,857.6790490528077,16.51,41.96443116262931,41.39229706982932,42.321469319210976
GS,20260429,5,relaxation,put,10,2026-05-12,17,926.833733832332,16.51,10.091714215899199,10.31991199565055,10.064890225864286
GS,20260429,6,relaxation,put,10,2026-05-12,17,921.8738677272015,16.51,11.316985013320009,11.628908935100094,11.40075205123608
GS,20260429,7,relaxation,put,10,2026-05-12,17,891.8872085121241,16.51,22.5789894049127,22.46828516885319,22.521576465235736
GS,20260429,8,relaxation,put,10,2026-05-12,17,975.2842751980107,16.51,2.4966243302224167,3.358841874949878,2.482306761574605
GS,20260429,9,relaxation,put,10,2026-05-12,17,950.8331066745274,16.51,5.339190370106746,5.741239169618647,5.243849927605864
GS,20260429,10,relaxation,put,10,2026-05-12,17,901.5650341581598,16.51,18.557661918871514,18.415144895607266,18.324390627069004
GS,20260429,11,relaxation,put,10,2026-05-12,17,860.2673691812242,16.51,40.69012746415216,39.68382733528007,40.55631797257219
GS,20260429,12,relaxation,put,10,2026-05-12,17,947.6118387719112,16.51,5.830893349160464,6.2033953737555105,5.750559305798283
GS,20260429,1,relaxation,put,15,2026-05-19,10,944.2754976053151,16.51,3.1577716374660927,3.6476482075200387,2.9530511186010973
GS,20260429,2,relaxation,put,15,2026-05-19,10,959.1804967753666,16.51,1.7710641446300388,2.442934076229147,1.5720923306622443
GS,20260429,3,relaxation,put,15,2026-05-19,10,905.7694760030431,16.51,11.711143881620327,11.804882238434999,11.532013494268417
GS,20260429,4,relaxation,put,15,2026-05-19,10,852.4449573620414,16.51,41.816424216152924,41.51654114861042,42.16044438094376
GS,20260429,5,relaxation,put,15,2026-05-19,10,924.3939027133671,16.51,6.453327924001579,6.701539686312994,6.256972717184033
GS,20260429,6,relaxation,put,15,2026-05-19,10,922.3711444725891,16.51,6.758551401381072,7.138502054703278,6.715146300212888
GS,20260429,7,relaxation,put,15,2026-05-19,10,910.4851300096886,16.51,9.985781337314648,10.274841380437236,9.960001930655515
GS,20260429,8,relaxation,put,15,2026-05-19,10,970.3008323797069,16.51,1.1079868132110524,1.9057605687571832,0.9458218321156063
GS,20260429,9,relaxation,put,15,2026-05-19,10,944.7525496704551,16.51,3.0464517377598197,3.5975454974356973,2.89666514644099
GS,20260429,10,relaxation,put,15,2026-05-19,10,924.9776627905355,16.51,6.293206689019944,6.580340413916581,6.129458885326242
GS,20260429,11,relaxation,put,15,2026-05-19,10,888.068448317769,16.51,19.05652116430662,19.072373710911872,19.04392370436287
GS,20260429,12,relaxation,put,15,2026-05-19,10,959.1222505537316,16.51,1.732675028074584,2.446413873606916,1.576148128588009
GS,20260429,1,relaxation,put,20,2026-05-27,2,914.903238627663,16.51,1.3765023424027811,2.3562471447839255,1.2080213668738304
GS,20260429,2,relaxation,put,20,2026-05-27,2,987.0478589127051,16.51,0.00021874529929357642,0.3141806356673333,2.0703581894425942e-5
GS,20260429,3,relaxation,put,20,2026-05-27,2,888.6638588767881,16.51,8.972592538787673,9.492854302226034,8.881491170838816
GS,20260429,4,relaxation,put,20,2026-05-27,2,889.4987602043091,16.51,8.236862034673761,9.085439773001076,8.455851688637015
GS,20260429,5,relaxation,put,20,2026-05-27,2,942.4945335187873,16.51,0.07667662306734337,0.7938260544778504,0.04838803401104531
GS,20260429,6,relaxation,put,20,2026-05-27,2,944.4992148492937,16.51,0.04919020728776131,0.7472615429890893,0.03653265054912758
GS,20260429,7,relaxation,put,20,2026-05-27,2,904.6525154340255,16.51,3.053017641882346,3.9910617545361053,2.9572897386461223
GS,20260429,8,relaxation,put,20,2026-05-27,2,1008.8903093819039,16.51,2.6571377445373168e-5,0.2410233887679079,1.5032277756735797e-7
GS,20260429,9,relaxation,put,20,2026-05-27,2,957.5051949135076,16.51,0.011365703660942738,0.5311934805489424,0.00504313445376329
GS,20260429,10,relaxation,put,20,2026-05-27,2,921.3007870153675,16.51,0.6936955153221824,1.7501277762126337,0.637420024627858
GS,20260429,11,relaxation,put,20,2026-05-27,2,921.5972532437685,16.51,0.6731882285301458,1.7273272603758247,0.6178629521473493
GS,20260429,12,relaxation,put,20,2026-05-27,2,964.071329938649,16.51,0.010973412453788512,0.46060302771366884,0.001674431648314681
GS,20260429,1,relaxation,put,22,2026-05-29,0,877.4663492726079,16.51,12.533650727392114,12.533650727392114,12.533650727392114
GS,20260429,2,relaxation,put,22,2026-05-29,0,970.4158639097857,16.51,0.0,0.0,0.0
GS,20260429,3,relaxation,put,22,2026-05-29,0,899.4343334384712,16.51,0.0,0.0,0.0
GS,20260429,4,relaxation,put,22,2026-05-29,0,918.3923903673643,16.51,0.0,0.0,0.0
GS,20260429,5,relaxation,put,22,2026-05-29,0,950.9184976155107,16.51,0.0,0.0,0.0
GS,20260429,6,relaxation,put,22,2026-05-29,0,974.8823766518725,16.51,0.0,0.0,0.0
GS,20260429,7,relaxation,put,22,2026-05-29,0,913.6303274451654,16.51,0.0,0.0,0.0
GS,20260429,8,relaxation,put,22,2026-05-29,0,1004.6729304843074,16.51,0.0,0.0,0.0
GS,20260429,9,relaxation,put,22,2026-05-29,0,943.1892917517649,16.51,0.0,0.0,0.0
GS,20260429,10,relaxation,put,22,2026-05-29,0,921.3850289879758,16.51,0.0,0.0,0.0
GS,20260429,11,relaxation,put,22,2026-05-29,0,912.9647316828767,16.51,0.0,0.0,0.0
GS,20260429,12,relaxation,put,22,2026-05-29,0,912.0635243088925,16.51,0.0,0.0,0.0
GS,20260429,1,relaxation,call,0,2026-04-28,31,926.38,16.085,16.065569747547535,16.065569747547535,16.065569747547535
GS,20260429,2,relaxation,call,0,2026-04-28,31,926.38,16.085,16.065569747547535,16.065569747547535,16.065569747547535
GS,20260429,3,relaxation,call,0,2026-04-28,31,926.38,16.085,16.065569747547535,16.065569747547535,16.065569747547535
GS,20260429,4,relaxation,call,0,2026-04-28,31,926.38,16.085,16.065569747547535,16.065569747547535,16.065569747547535
GS,20260429,5,relaxation,call,0,2026-04-28,31,926.38,16.085,16.065569747547535,16.065569747547535,16.065569747547535
GS,20260429,6,relaxation,call,0,2026-04-28,31,926.38,16.085,16.065569747547535,16.065569747547535,16.065569747547535
GS,20260429,7,relaxation,call,0,2026-04-28,31,926.38,16.085,16.065569747547535,16.065569747547535,16.065569747547535
GS,20260429,8,relaxation,call,0,2026-04-28,31,926.38,16.085,16.065569747547535,16.065569747547535,16.065569747547535
GS,20260429,9,relaxation,call,0,2026-04-28,31,926.38,16.085,16.065569747547535,16.065569747547535,16.065569747547535
GS,20260429,10,relaxation,call,0,2026-04-28,31,926.38,16.085,16.065569747547535,16.065569747547535,16.065569747547535
GS,20260429,11,relaxation,call,0,2026-04-28,31,926.38,16.085,16.065569747547535,16.065569747547535,16.065569747547535
GS,20260429,12,relaxation,call,0,2026-04-28,31,926.38,16.085,16.065569747547535,16.065569747547535,16.065569747547535
GS,20260429,1,relaxation,call,5,2026-05-05,24,934.475035252307,16.085,15.10303007129173,15.464793321747601,15.044373515650536
GS,20260429,2,relaxation,call,5,2026-05-05,24,951.7184611284,16.085,21.73862408772934,22.666503668539338,21.639610432782614
GS,20260429,3,relaxation,call,5,2026-05-05,24,987.5507102491491,16.085,40.72631478245195,42.53595391570371,40.531421948871994
GS,20260429,4,relaxation,call,5,2026-05-05,24,857.1610608836885,16.085,1.5554040160211948,2.2739880708507063,1.5579881814125307
GS,20260429,5,relaxation,call,5,2026-05-05,24,924.1780848338092,16.085,11.8614442107355,11.98971893396085,11.84879465029601
GS,20260429,6,relaxation,call,5,2026-05-05,24,897.3031650555369,16.085,5.842696051812465,5.756475146603042,5.8363557409699265
GS,20260429,7,relaxation,call,5,2026-05-05,24,921.6919292642573,16.085,11.171385965732727,11.24464047103692,11.15620602151445
GS,20260429,8,relaxation,call,5,2026-05-05,24,917.6794742077799,16.085,10.081845508228929,10.118113431855155,10.100704556588806
GS,20260429,9,relaxation,call,5,2026-05-05,24,938.9472637339904,16.085,16.634682808467737,17.169234024800605,16.602098719969398
GS,20260429,10,relaxation,call,5,2026-05-05,24,963.4319845463712,16.085,27.24822659646498,28.480846684597605,27.044879991122432
GS,20260429,11,relaxation,call,5,2026-05-05,24,926.8362224924468,16.085,12.753270846176825,12.826615185954804,12.622705406191717
GS,20260429,12,relaxation,call,5,2026-05-05,24,930.790700790774,16.085,13.874920166097791,14.149149223749532,13.839258774768846
GS,20260429,1,relaxation,call,10,2026-05-12,17,950.003871187594,16.085,16.480366879403842,17.405260428824423,16.221608895827146
GS,20260429,2,relaxation,call,10,2026-05-12,17,977.0346362342115,16.085,29.705725689142255,31.183962335088914,29.27093856379355
GS,20260429,3,relaxation,call,10,2026-05-12,17,927.2796115177457,16.085,9.070567557043422,9.184596442992119,8.84046013208304
GS,20260429,4,relaxation,call,10,2026-05-12,17,857.6790490528077,16.085,0.7810151110241589,1.4755268578791831,0.6132176626211358
GS,20260429,5,relaxation,call,10,2026-05-12,17,926.833733832332,16.085,8.751529861683164,9.057112943653939,8.725928292918166
GS,20260429,6,relaxation,call,10,2026-05-12,17,921.8738677272015,16.085,7.53104249249457,7.728073971664617,7.524282164363648
GS,20260429,7,relaxation,call,10,2026-05-12,17,891.8872085121241,16.085,2.7318547078582434,2.864691777967269,2.6966944324664657
GS,20260429,8,relaxation,call,10,2026-05-12,17,975.2842751980107,16.085,28.380232307101004,30.17284673672344,28.282440911261105
GS,20260429,9,relaxation,call,10,2026-05-12,17,950.8331066745274,16.085,16.79563268959808,17.766782719854,16.55132505770044
GS,20260429,10,relaxation,call,10,2026-05-12,17,901.5650341581598,16.085,4.0285917295047735,3.904152676931582,3.8529332317620457
GS,20260429,11,relaxation,call,10,2026-05-12,17,860.2673691812242,16.085,0.7347837036043506,1.5087534450634477,0.6948063011653713
GS,20260429,12,relaxation,call,10,2026-05-12,17,947.6118387719112,16.085,15.490944497157132,16.385637971273898,15.295144658692507
GS,20260429,1,relaxation,call,15,2026-05-19,10,944.2754976053151,16.085,9.156309740047835,9.478944493302016,8.752476570032806
GS,20260429,2,relaxation,call,15,2026-05-19,10,959.1804967753666,16.085,14.765692670868093,15.463046761255082,14.207513492277595
GS,20260429,3,relaxation,call,15,2026-05-19,10,905.7694760030431,16.085,1.7965244413323145,2.0080207765211404,1.709062479152059
GS,20260429,4,relaxation,call,15,2026-05-19,10,852.4449573620414,16.085,0.15686759608088427,1.0062659212841714,0.05691027358082891
GS,20260429,5,relaxation,call,15,2026-05-19,10,924.3939027133671,16.085,4.230863707176972,4.283920195751251,4.056836036938689
GS,20260429,6,relaxation,call,15,2026-05-19,10,922.3711444725891,16.085,3.800741199594492,3.9303321889419287,3.71950513101335
GS,20260429,7,relaxation,call,15,2026-05-19,10,910.4851300096886,16.085,2.283655965374761,2.3998459944831514,2.1575743333766937
GS,20260429,8,relaxation,call,15,2026-05-19,10,970.3008323797069,16.085,19.948906830052824,21.018442988504415,19.48489493657776
GS,20260429,9,relaxation,call,15,2026-05-19,10,944.7525496704551,16.085,9.247713196207854,9.643262718254867,8.899558743291621
GS,20260429,10,relaxation,call,15,2026-05-19,10,924.9776627905355,16.085,4.334204276517333,4.391576678979751,4.158479679317157
GS,20260429,11,relaxation,call,15,2026-05-19,10,888.068448317769,16.085,0.7915586534782684,1.2235404970199832,0.6499539810608406
GS,20260429,12,relaxation,call,15,2026-05-19,10,959.1222505537316,16.085,14.629939374851768,15.43634042042748,14.182632951509095
GS,20260429,1,relaxation,call,20,2026-05-27,2,914.903238627663,16.085,0.03618021747556832,0.6056613533619624,0.02275636091895307
GS,20260429,2,relaxation,call,20,2026-05-27,2,987.0478589127051,16.085,20.05624715679464,21.395450970363388,19.763216166657912
GS,20260429,3,relaxation,call,20,2026-05-27,2,888.6638588767881,16.085,0.0007997104729317366,0.5554174360281773,0.00012807070894288667
GS,20260429,4,relaxation,call,20,2026-05-27,2,889.4987602043091,16.085,0.005686444684647179,0.5536573830925865,0.00015525855305548815
GS,20260429,5,relaxation,call,20,2026-05-27,2,942.4945335187873,16.085,1.005434240451951,1.8173600143155846,0.9139208609463839
GS,20260429,6,relaxation,call,20,2026-05-27,2,944.4992148492937,16.085,1.2096564248969899,2.0527401486793417,1.1239066968340996
GS,20260429,7,relaxation,call,20,2026-05-27,2,904.6525154340255,16.085,0.007357356788136444,0.5466500171105723,0.0037048450293505524
GS,20260429,8,relaxation,call,20,2026-05-27,2,1008.8903093819039,16.085,39.538837426848474,40.69616399452542,39.4053311716772
GS,20260429,9,relaxation,call,20,2026-05-27,2,957.5051949135076,16.085,3.80661712719419,4.7015675637084735,3.6014955183862027
GS,20260429,10,relaxation,call,20,2026-05-27,2,921.3007870153675,16.085,0.10840754950072821,0.6974967185673742,0.06219732540295963
GS,20260429,11,relaxation,call,20,2026-05-27,2,921.5972532437685,16.085,0.10294277429419138,0.7032530719572417,0.0650147110571047
GS,20260429,12,relaxation,call,20,2026-05-27,2,964.071329938649,16.085,6.2409958624859705,7.042848737246449,5.823930016827232
GS,20260429,1,relaxation,call,22,2026-05-29,0,877.4663492726079,16.085,0.0,0.0,0.0
GS,20260429,2,relaxation,call,22,2026-05-29,0,970.4158639097857,16.085,0.4158639097856849,0.4158639097856849,0.4158639097856849
GS,20260429,3,relaxation,call,22,2026-05-29,0,899.4343334384712,16.085,0.0,0.0,0.0
GS,20260429,4,relaxation,call,22,2026-05-29,0,918.3923903673643,16.085,0.0,0.0,0.0
GS,20260429,5,relaxation,call,22,2026-05-29,0,950.9184976155107,16.085,0.0,0.0,0.0
GS,20260429,6,relaxation,call,22,2026-05-29,0,974.8823766518725,16.085,4.882376651872505,4.882376651872505,4.882376651872505
GS,20260429,7,relaxation,call,22,2026-05-29,0,913.6303274451654,16.085,0.0,0.0,0.0
GS,20260429,8,relaxation,call,22,2026-05-29,0,1004.6729304843074,16.085,34.67293048430736,34.67293048430736,34.67293048430736
GS,20260429,9,relaxation,call,22,2026-05-29,0,943.1892917517649,16.085,0.0,0.0,0.0
GS,20260429,10,relaxation,call,22,2026-05-29,0,921.3850289879758,16.085,0.0,0.0,0.0
GS,20260429,11,relaxation,call,22,2026-05-29,0,912.9647316828767,16.085,0.0,0.0,0.0
GS,20260429,12,relaxation,call,22,2026-05-29,0,912.0635243088925,16.085,0.0,0.0,0.0
GS,20260429,1,uncoupled,put,0,2026-04-28,31,926.38,16.51,17.258588034303084,17.258588034303084,17.258588034303084
GS,20260429,2,uncoupled,put,0,2026-04-28,31,926.38,16.51,17.258588034303084,17.258588034303084,17.258588034303084
GS,20260429,3,uncoupled,put,0,2026-04-28,31,926.38,16.51,17.258588034303084,17.258588034303084,17.258588034303084
GS,20260429,4,uncoupled,put,0,2026-04-28,31,926.38,16.51,17.258588034303084,17.258588034303084,17.258588034303084
GS,20260429,5,uncoupled,put,0,2026-04-28,31,926.38,16.51,17.258588034303084,17.258588034303084,17.258588034303084
GS,20260429,6,uncoupled,put,0,2026-04-28,31,926.38,16.51,17.258588034303084,17.258588034303084,17.258588034303084
GS,20260429,7,uncoupled,put,0,2026-04-28,31,926.38,16.51,17.258588034303084,17.258588034303084,17.258588034303084
GS,20260429,8,uncoupled,put,0,2026-04-28,31,926.38,16.51,17.258588034303084,17.258588034303084,17.258588034303084
GS,20260429,9,uncoupled,put,0,2026-04-28,31,926.38,16.51,17.258588034303084,17.258588034303084,17.258588034303084
GS,20260429,10,uncoupled,put,0,2026-04-28,31,926.38,16.51,17.258588034303084,17.258588034303084,17.258588034303084
GS,20260429,11,uncoupled,put,0,2026-04-28,31,926.38,16.51,17.258588034303084,17.258588034303084,17.258588034303084
GS,20260429,12,uncoupled,put,0,2026-04-28,31,926.38,16.51,17.258588034303084,17.258588034303084,17.258588034303084
GS,20260429,1,uncoupled,put,5,2026-05-05,24,934.475035252307,16.51,12.728126250594828,12.012328591721912,11.76534861195907
GS,20260429,2,uncoupled,put,5,2026-05-05,24,951.7184611284,16.51,6.793059646648338,8.497183077346563,8.035365507280913
GS,20260429,3,uncoupled,put,5,2026-05-05,24,987.5507102491491,16.51,3.1123322462681853,4.341246931532696,3.327352797539468
GS,20260429,4,uncoupled,put,5,2026-05-05,24,857.1610608836885,16.51,45.31807448424344,44.79744342817586,46.24042932549838
GS,20260429,5,uncoupled,put,5,2026-05-05,24,924.1780848338092,16.51,19.96281292846865,14.696611765629767,14.577050168368011
GS,20260429,6,uncoupled,put,5,2026-05-05,24,897.3031650555369,16.51,20.614655997040593,23.956824125534766,24.3311404933348
GS,20260429,7,uncoupled,put,5,2026-05-05,24,921.6919292642573,16.51,14.029699263901172,15.41401946448389,15.32808287108515
GS,20260429,8,uncoupled,put,5,2026-05-05,24,917.6794742077799,16.51,16.817041528978393,16.630050507487162,16.602246653765093
GS,20260429,9,uncoupled,put,5,2026-05-05,24,938.9472637339904,16.51,10.381287551664867,10.986561556255792,10.68631779884312
GS,20260429,10,uncoupled,put,5,2026-05-05,24,963.4319845463712,16.51,8.149042241088129,6.735293533270158,6.103325861477809
GS,20260429,11,uncoupled,put,5,2026-05-05,24,926.8362224924468,16.51,14.720231940215838,13.959724899897232,13.80580778019969
GS,20260429,12,uncoupled,put,5,2026-05-05,24,930.790700790774,16.51,15.631434212643393,12.92037495480331,12.717566456700112
GS,20260429,1,uncoupled,put,10,2026-05-12,17,950.003871187594,16.51,5.4039249958309306,5.856242905327324,5.370608813793148
GS,20260429,2,uncoupled,put,10,2026-05-12,17,977.0346362342115,16.51,2.162969928526924,3.2474077340544287,2.345349253547495
GS,20260429,3,uncoupled,put,10,2026-05-12,17,927.2796115177457,16.51,4.898753354950845,10.208761577450185,9.951074091888955
GS,20260429,4,uncoupled,put,10,2026-05-12,17,857.6790490528077,16.51,44.1761296615684,41.39229706982932,42.321469319210976
