ticker,date,base_rmse,z_score,truth_needs_refit,flag_triggered,correct
UNH,options-04-24-2026,0.07580776301921162,-1.2419897306577836,false,false,true
UNH,options-04-27-2026,0.0877978006933767,0.795988896245651,false,false,true
UNH,options-04-28-2026,0.08669802628808401,0.6534948014559437,false,false,true
UNH,options-04-29-2026,0.09969943212535363,9.575121734698184,false,false,true
UNH,options-05-01-2026,0.10014838267043814,1.451412829731817,false,true,false
UNH,options-05-06-2026,0.15497458104262787,7.619827839628403,true,true,true
UNH,options-05-08-2026,0.07846819096983627,-0.9877936787256977,false,false,true
UNH,options-05-11-2026,0.07761911732441987,-1.3922413115895114,false,false,true
UPS,options-04-14-2026,0.09500611189199788,NaN,false,false,true
UPS,options-04-15-2026,0.09803575339255656,NaN,false,false,true
UPS,options-04-16-2026,0.12004567405019649,NaN,true,false,false
UPS,options-04-17-2026,0.09510672914019347,NaN,false,false,true
UPS,options-04-21-2026,0.10113551515981403,2.0322936322843383,false,true,false
UPS,options-04-22-2026,0.12803280642456707,14.008611232687567,true,true,true
UPS,options-04-23-2026,0.11788026556753367,9.488079683317872,false,true,false
UPS,options-04-24-2026,0.09833995419663275,0.7875390718047831,false,false,true
UPS,options-04-27-2026,0.15770125164890836,24.830462598230547,true,true,true
UPS,options-04-28-2026,0.12260096623698115,10.18575475880237,true,true,true
UPS,options-04-29-2026,0.1423958613575443,18.44467494565259,true,true,true
UPS,options-05-01-2026,0.10664518576109555,3.5286082234640657,false,true,false
UPS,options-05-06-2026,0.11888759375474565,8.636443849699846,false,true,false
UPS,options-05-08-2026,0.14046773968990806,17.640214863062806,true,true,true
UPS,options-05-11-2026,0.11998263775668866,9.09332331069489,false,true,false
WFC,options-04-14-2026,0.08774428978269287,NaN,false,false,true
WFC,options-04-15-2026,0.0644550221580627,NaN,false,false,true
WFC,options-04-16-2026,0.07695243878560806,NaN,false,false,true
WFC,options-04-17-2026,0.06333003230804743,NaN,false,false,true
WFC,options-04-21-2026,0.05561489295622587,-1.4941972980011753,false,false,true
WFC,options-04-22-2026,0.07778471880742983,2.119913551455205,false,false,true
WFC,options-04-23-2026,0.06642298158546238,-0.3470055111102326,false,false,true
WFC,options-04-24-2026,0.05565009954019954,-1.1515683766793117,false,false,true
WFC,options-04-27-2026,0.074991457237495,1.7417441083644483,false,false,true
WFC,options-04-28-2026,0.07154313310412015,0.09924821361235357,false,false,true
WFC,options-04-29-2026,0.14441941193907218,11.876353780703631,true,true,true
WFC,options-05-01-2026,0.07799274764185807,1.4184443296342735,false,false,true
WFC,options-05-06-2026,0.10769216652666085,7.200200101830362,false,true,false
WFC,options-05-08-2026,0.056413935420082745,-3.524996835542854,false,false,true
WFC,options-05-11-2026,0.09153661534210268,3.821154757499602,false,false,true
WMT,options-04-14-2026,0.05369007000823901,NaN,false,false,true
WMT,options-04-15-2026,0.06027615846994424,NaN,false,false,true
WMT,options-04-16-2026,0.06521520304730699,NaN,false,false,true
WMT,options-04-17-2026,0.06381562094325419,NaN,false,false,true
WMT,options-04-21-2026,0.06336077458778958,0.3591292559711759,false,false,true
WMT,options-04-22-2026,0.06265787674368216,-0.6767507577412948,false,false,true
WMT,options-04-23-2026,0.08185397252176166,21.28293329790612,false,false,true
WMT,options-04-24-2026,0.04978822543871149,-16.079465254772376,false,false,true
WMT,options-04-27-2026,0.06187359199123223,-0.11288106018479706,false,false,true
WMT,options-04-28-2026,0.07617790274854133,1.458256916984139,false,false,true
WMT,options-04-29-2026,0.10313824236571625,2.303115561009678,false,true,false
WMT,options-05-01-2026,0.12421622935829739,3.7262023168540757,true,true,true
WMT,options-05-06-2026,0.0894719348469321,1.3804306177974197,false,false,true
WMT,options-05-08-2026,0.07468640867405454,0.28936039629144683,false,false,true
WMT,options-05-11-2026,0.08227543605563017,0.6453620080088649,false,false,true
XOM,options-04-14-2026,0.04715392613138924,NaN,false,false,true
XOM,options-04-15-2026,0.06567478138607453,NaN,false,false,true
XOM,options-04-16-2026,0.0737725956223563,NaN,false,false,true
XOM,options-04-17-2026,0.05456774447218037,NaN,false,false,true
XOM,options-04-21-2026,0.055782134719147,-0.31604392362773326,false,false,true
XOM,options-04-22-2026,0.07387060222173258,1.596151137427713,false,false,true
XOM,options-04-23-2026,0.08666748864192363,1.6324971701440987,false,false,true
XOM,options-04-24-2026,0.06142587734762448,-0.23764355203563853,false,false,true
XOM,options-04-27-2026,0.08300257048023686,1.1450781190414934,false,false,true
XOM,options-04-28-2026,0.07063841816171723,-0.8220425206253762,false,false,true
XOM,options-04-29-2026,0.0797470039580747,0.2462904770652874,false,false,true
XOM,options-05-01-2026,0.07032214370940855,-0.5313995794748513,false,false,true
XOM,options-05-06-2026,0.08921234093771117,2.006631515879845,false,false,true
XOM,options-05-08-2026,0.1035741565860551,4.062240127261698,false,true,false
XOM,options-05-11-2026,0.11529658412283912,5.740072762141094,false,true,false
