period,ticker,session,spot
training,LLY,2023-10-02,538.29
training,LLY,2023-10-03,525.19
training,LLY,2023-10-04,531.46
training,LLY,2023-10-05,541.48
training,LLY,2023-10-06,565.22
training,LLY,2023-10-09,571.76
training,LLY,2023-10-10,579.31
training,LLY,2023-10-11,605.28
training,LLY,2023-10-12,610.5
training,LLY,2023-10-13,609.2
training,LLY,2023-10-16,616.64
training,LLY,2023-10-17,608.31
training,LLY,2023-10-18,607.24
training,LLY,2023-10-19,590.8
training,LLY,2023-10-20,584.64
training,LLY,2023-10-23,576.65
training,LLY,2023-10-24,592.43
training,LLY,2023-10-25,586.46
training,LLY,2023-10-26,568.1
training,LLY,2023-10-27,560.23
training,LLY,2023-10-30,565.71
training,LLY,2023-10-31,553.93
training,LLY,2023-11-01,554.46
training,LLY,2023-11-02,580.29
training,LLY,2023-11-03,567.81
training,LLY,2023-11-06,595.19
training,LLY,2023-11-07,599.93
training,LLY,2023-11-08,619.13
training,LLY,2023-11-09,591.32
training,LLY,2023-11-10,597.71
training,LLY,2023-11-13,612.71
training,LLY,2023-11-14,610.82
training,LLY,2023-11-15,588.54
training,LLY,2023-11-16,588.75
training,LLY,2023-11-17,591.71
training,LLY,2023-11-20,597.6
training,LLY,2023-11-21,592.6
training,LLY,2023-11-22,595.09
training,LLY,2023-11-24,601.1
training,LLY,2023-11-27,591.53
training,LLY,2023-11-28,591.6
training,LLY,2023-11-29,591.86
training,LLY,2023-11-30,591.04
training,LLY,2023-12-01,584.04
training,LLY,2023-12-04,585.68
training,LLY,2023-12-05,588.15
training,LLY,2023-12-06,589.25
training,LLY,2023-12-07,588.27
training,LLY,2023-12-08,598.05
training,LLY,2023-12-11,584.04
training,LLY,2023-12-12,584.76
training,LLY,2023-12-13,597.5
training,LLY,2023-12-14,573.67
training,LLY,2023-12-15,572.04
training,LLY,2023-12-18,579.76
training,LLY,2023-12-19,579.81
training,LLY,2023-12-20,570.21
training,LLY,2023-12-21,572.0
training,LLY,2023-12-22,570.39
training,LLY,2023-12-26,570.67
training,LLY,2023-12-27,581.51
training,LLY,2023-12-28,580.85
training,LLY,2023-12-29,582.92
training,LLY,2024-01-02,592.2
training,LLY,2024-01-03,617.7
training,LLY,2024-01-04,614.5
training,LLY,2024-01-05,618.55
training,LLY,2024-01-08,626.03
training,LLY,2024-01-09,625.48
training,LLY,2024-01-10,630.19
training,LLY,2024-01-11,635.72
training,LLY,2024-01-12,642.92
training,LLY,2024-01-16,634.57
training,LLY,2024-01-17,628.91
training,LLY,2024-01-18,623.35
training,LLY,2024-01-19,628.58
training,LLY,2024-01-22,630.88
training,LLY,2024-01-23,629.68
training,LLY,2024-01-24,633.7
training,LLY,2024-01-25,627.62
training,LLY,2024-01-26,639.25
training,LLY,2024-01-29,645.0
training,LLY,2024-01-30,644.98
training,LLY,2024-01-31,645.61
training,LLY,2024-02-01,660.43
training,LLY,2024-02-02,667.65
training,LLY,2024-02-05,706.2
training,LLY,2024-02-06,705.03
training,LLY,2024-02-07,725.38
training,LLY,2024-02-08,735.68
training,LLY,2024-02-09,740.16
training,LLY,2024-02-12,737.26
training,LLY,2024-02-13,742.97
training,LLY,2024-02-14,757.31
training,LLY,2024-02-15,757.78
training,LLY,2024-02-16,782.06
training,LLY,2024-02-20,755.66
training,LLY,2024-02-21,745.91
training,LLY,2024-02-22,769.64
training,LLY,2024-02-23,769.54
training,LLY,2024-02-26,771.92
training,LLY,2024-02-27,765.0
training,LLY,2024-02-28,757.64
training,LLY,2024-02-29,753.68
training,LLY,2024-03-01,782.12
training,LLY,2024-03-04,792.28
training,LLY,2024-03-05,777.59
training,LLY,2024-03-06,779.77
training,LLY,2024-03-07,780.16
training,LLY,2024-03-08,762.14
training,LLY,2024-03-11,734.37
training,LLY,2024-03-12,754.95
training,LLY,2024-03-13,757.84
training,LLY,2024-03-14,760.73
training,LLY,2024-03-15,754.17
training,LLY,2024-03-18,762.66
training,LLY,2024-03-19,772.78
training,LLY,2024-03-20,772.86
training,LLY,2024-03-21,770.26
training,LLY,2024-03-22,770.61
training,LLY,2024-03-25,773.14
training,LLY,2024-03-26,774.9
training,LLY,2024-03-27,778.18
training,LLY,2024-03-28,777.96
training,LLY,2024-04-01,760.55
training,LLY,2024-04-02,763.96
training,LLY,2024-04-03,775.99
training,LLY,2024-04-04,768.08
training,LLY,2024-04-05,784.21
training,LLY,2024-04-08,777.29
training,LLY,2024-04-09,757.24
training,LLY,2024-04-10,761.98
training,LLY,2024-04-11,759.59
training,LLY,2024-04-12,751.64
training,LLY,2024-04-15,750.77
training,LLY,2024-04-16,746.74
training,LLY,2024-04-17,750.77
training,LLY,2024-04-18,745.95
training,LLY,2024-04-19,726.31
training,LLY,2024-04-22,731.33
training,LLY,2024-04-23,745.69
training,LLY,2024-04-24,732.2
training,LLY,2024-04-25,724.87
training,LLY,2024-04-26,733.51
training,LLY,2024-04-29,737.2
training,LLY,2024-04-30,781.1
training,LLY,2024-05-01,776.75
training,LLY,2024-05-02,755.91
training,LLY,2024-05-03,734.97
training,LLY,2024-05-06,766.68
training,LLY,2024-05-07,777.77
training,LLY,2024-05-08,775.0
training,LLY,2024-05-09,771.55
training,LLY,2024-05-10,760.0
training,LLY,2024-05-13,757.7
training,LLY,2024-05-14,763.98
training,LLY,2024-05-15,787.02
training,LLY,2024-05-16,771.12
training,LLY,2024-05-17,770.0
training,LLY,2024-05-20,783.18
training,LLY,2024-05-21,803.17
training,LLY,2024-05-22,802.91
training,LLY,2024-05-23,808.45
training,LLY,2024-05-24,807.43
training,LLY,2024-05-28,807.86
training,LLY,2024-05-29,811.53
training,LLY,2024-05-30,815.06
training,LLY,2024-05-31,820.34
training,LLY,2024-06-03,831.26
training,LLY,2024-06-04,832.59
training,LLY,2024-06-05,831.76
training,LLY,2024-06-06,837.29
training,LLY,2024-06-07,849.99
training,LLY,2024-06-10,865.0
training,LLY,2024-06-11,865.82
training,LLY,2024-06-12,867.3
training,LLY,2024-06-13,883.33
training,LLY,2024-06-14,878.45
training,LLY,2024-06-17,885.01
training,LLY,2024-06-18,891.46
training,LLY,2024-06-20,885.99
training,LLY,2024-06-21,883.88
training,LLY,2024-06-24,890.11
training,LLY,2024-06-25,904.61
training,LLY,2024-06-26,901.26
training,LLY,2024-06-27,909.04
training,LLY,2024-06-28,905.38
training,LLY,2024-07-01,914.37
training,LLY,2024-07-02,906.71
training,LLY,2024-07-03,898.1
training,LLY,2024-07-05,914.57
training,LLY,2024-07-08,918.0
training,LLY,2024-07-09,932.5
training,LLY,2024-07-10,939.78
training,LLY,2024-07-11,934.14
training,LLY,2024-07-12,948.4
training,LLY,2024-07-15,950.46
training,LLY,2024-07-16,941.6
training,LLY,2024-07-17,905.59
training,LLY,2024-07-18,848.9
training,LLY,2024-07-19,857.47
training,LLY,2024-07-22,865.97
training,LLY,2024-07-23,878.29
training,LLY,2024-07-24,859.88
training,LLY,2024-07-25,821.19
training,LLY,2024-07-26,804.62
training,LLY,2024-07-29,807.79
training,LLY,2024-07-30,790.21
training,LLY,2024-07-31,804.27
training,LLY,2024-08-01,832.44
training,LLY,2024-08-02,804.46
training,LLY,2024-08-05,775.26
training,LLY,2024-08-06,793.18
training,LLY,2024-08-07,772.14
training,LLY,2024-08-08,845.31
training,LLY,2024-08-09,891.68
training,LLY,2024-08-12,884.38
training,LLY,2024-08-13,908.05
training,LLY,2024-08-14,931.68
training,LLY,2024-08-15,931.58
training,LLY,2024-08-16,922.12
training,LLY,2024-08-19,921.81
training,LLY,2024-08-20,949.97
training,LLY,2024-08-21,951.97
training,LLY,2024-08-22,954.17
training,LLY,2024-08-23,952.74
training,LLY,2024-08-26,950.53
training,LLY,2024-08-27,954.48
training,LLY,2024-08-28,948.94
training,LLY,2024-08-29,940.2
training,LLY,2024-08-30,960.02
training,LLY,2024-09-03,956.53
training,LLY,2024-09-04,946.31
training,LLY,2024-09-05,912.75
training,LLY,2024-09-06,902.71
training,LLY,2024-09-09,908.27
training,LLY,2024-09-10,901.25
training,LLY,2024-09-11,920.89
training,LLY,2024-09-12,935.02
training,LLY,2024-09-13,923.71
training,LLY,2024-09-16,923.54
training,LLY,2024-09-17,906.18
training,LLY,2024-09-18,904.97
training,LLY,2024-09-19,915.04
training,LLY,2024-09-20,921.49
training,LLY,2024-09-23,918.52
training,LLY,2024-09-24,924.43
training,LLY,2024-09-25,924.56
training,LLY,2024-09-26,909.32
training,LLY,2024-09-27,877.79
training,LLY,2024-09-30,885.94
training,LLY,2024-10-01,884.48
training,LLY,2024-10-02,891.07
training,LLY,2024-10-03,885.55
training,LLY,2024-10-04,887.16
training,LLY,2024-10-07,898.4
training,LLY,2024-10-08,913.72
training,LLY,2024-10-09,919.74
training,LLY,2024-10-10,910.69
training,LLY,2024-10-11,932.06
training,LLY,2024-10-14,929.51
training,LLY,2024-10-15,913.32
training,LLY,2024-10-16,916.42
training,LLY,2024-10-17,917.12
training,LLY,2024-10-18,917.97
training,LLY,2024-10-21,906.13
training,LLY,2024-10-22,909.15
training,LLY,2024-10-23,903.25
training,LLY,2024-10-24,891.32
training,LLY,2024-10-25,892.7
training,LLY,2024-10-28,895.59
training,LLY,2024-10-29,903.58
training,LLY,2024-10-30,846.83
training,LLY,2024-10-31,829.74
training,LLY,2024-11-01,818.93
training,LLY,2024-11-04,806.14
training,LLY,2024-11-05,806.06
training,LLY,2024-11-06,776.38
training,LLY,2024-11-07,797.45
training,LLY,2024-11-08,831.54
training,LLY,2024-11-11,832.44
training,LLY,2024-11-12,818.86
training,LLY,2024-11-13,811.81
training,LLY,2024-11-14,786.23
training,LLY,2024-11-15,746.2
training,LLY,2024-11-18,727.2
training,LLY,2024-11-19,729.73
training,LLY,2024-11-20,753.41
training,LLY,2024-11-21,749.92
training,LLY,2024-11-22,748.01
training,LLY,2024-11-25,755.0
training,LLY,2024-11-26,789.32
training,LLY,2024-11-27,788.19
training,LLY,2024-11-29,795.35
training,LLY,2024-12-02,799.8
training,LLY,2024-12-03,813.33
training,LLY,2024-12-04,829.84
training,LLY,2024-12-05,825.62
training,LLY,2024-12-06,826.71
training,LLY,2024-12-09,803.58
training,LLY,2024-12-10,799.58
training,LLY,2024-12-11,796.03
training,LLY,2024-12-12,782.35
training,LLY,2024-12-13,789.12
training,LLY,2024-12-16,779.0
training,LLY,2024-12-17,778.62
training,LLY,2024-12-18,764.71
training,LLY,2024-12-19,757.54
training,LLY,2024-12-20,767.76
training,LLY,2024-12-23,796.28
training,LLY,2024-12-24,795.67
training,LLY,2024-12-26,794.14
training,LLY,2024-12-27,783.17
training,LLY,2024-12-30,773.84
training,LLY,2024-12-31,772.0
training,SPY,2014-01-03,182.885
training,SPY,2014-01-06,182.36
training,SPY,2014-01-07,183.48
training,SPY,2014-01-08,183.52
training,SPY,2014-01-09,183.64
training,SPY,2014-01-10,184.14
training,SPY,2014-01-13,181.685
training,SPY,2014-01-14,183.67
training,SPY,2014-01-15,184.66
training,SPY,2014-01-16,184.42
training,SPY,2014-01-17,183.635
training,SPY,2014-01-21,184.18
training,SPY,2014-01-22,184.3
training,SPY,2014-01-23,182.79
training,SPY,2014-01-24,178.89
training,SPY,2014-01-27,178.01
training,SPY,2014-01-28,179.07
training,SPY,2014-01-29,177.35
training,SPY,2014-01-30,179.23
training,SPY,2014-01-31,178.18
training,SPY,2014-02-03,174.17
training,SPY,2014-02-04,175.385
training,SPY,2014-02-05,175.17
training,SPY,2014-02-06,177.48
training,SPY,2014-02-07,179.68
training,SPY,2014-02-10,180.01
training,SPY,2014-02-11,181.98
training,SPY,2014-02-12,182.07
training,SPY,2014-02-13,183.01
training,SPY,2014-02-14,184.02
training,SPY,2014-02-18,184.24
training,SPY,2014-02-19,183.02
training,SPY,2014-02-20,184.1
training,SPY,2014-02-21,183.89
training,SPY,2014-02-24,184.91
training,SPY,2014-02-25,184.84
training,SPY,2014-02-26,184.85
training,SPY,2014-02-27,185.82
training,SPY,2014-02-28,186.29
training,SPY,2014-03-03,184.98
training,SPY,2014-03-04,187.58
training,SPY,2014-03-05,187.75
training,SPY,2014-03-06,188.18
training,SPY,2014-03-07,188.26
training,SPY,2014-03-10,188.16
training,SPY,2014-03-11,187.23
training,SPY,2014-03-12,187.28
training,SPY,2014-03-13,185.18
training,SPY,2014-03-14,184.66
training,SPY,2014-03-17,186.33
training,SPY,2014-03-18,187.66
training,SPY,2014-03-19,186.66
training,SPY,2014-03-20,187.747
training,SPY,2014-03-21,186.2
training,SPY,2014-03-24,185.43
training,SPY,2014-03-25,186.31
training,SPY,2014-03-26,184.97
training,SPY,2014-03-27,184.58
training,SPY,2014-03-28,185.49
training,SPY,2014-03-31,187.01
training,SPY,2014-04-01,188.25
training,SPY,2014-04-02,188.88
training,SPY,2014-04-03,188.63
training,SPY,2014-04-04,186.4
training,SPY,2014-04-07,184.34
training,SPY,2014-04-08,185.1
training,SPY,2014-04-09,187.09
training,SPY,2014-04-10,183.155
training,SPY,2014-04-11,181.51
training,SPY,2014-04-14,182.9401
training,SPY,2014-04-15,184.2
training,SPY,2014-04-16,186.125
training,SPY,2014-04-17,186.39
training,SPY,2014-04-21,187.04
training,SPY,2014-04-22,187.89
training,SPY,2014-04-23,187.45
training,SPY,2014-04-24,187.83
training,SPY,2014-04-25,186.29
training,SPY,2014-04-28,186.875
training,SPY,2014-04-29,187.75
training,SPY,2014-04-30,188.31
training,SPY,2014-05-01,188.325
training,SPY,2014-05-02,188.06
training,SPY,2014-05-05,188.42
training,SPY,2014-05-06,186.78
training,SPY,2014-05-07,187.88
training,SPY,2014-05-08,187.675
training,SPY,2014-05-09,187.96
training,SPY,2014-05-12,189.785
training,SPY,2014-05-13,189.96
training,SPY,2014-05-14,189.06
training,SPY,2014-05-15,187.4
training,SPY,2014-05-16,188.05
training,SPY,2014-05-19,188.74
training,SPY,2014-05-20,187.55
training,SPY,2014-05-21,189.13
training,SPY,2014-05-22,189.59
training,SPY,2014-05-23,190.35
training,SPY,2014-05-27,191.52
training,SPY,2014-05-28,191.38
training,SPY,2014-05-29,192.37
training,SPY,2014-05-30,192.68
training,SPY,2014-06-02,192.895
training,SPY,2014-06-03,192.8
training,SPY,2014-06-04,193.19
training,SPY,2014-06-05,194.45
training,SPY,2014-06-06,195.375
training,SPY,2014-06-09,195.58
training,SPY,2014-06-10,195.6
training,SPY,2014-06-11,194.92
training,SPY,2014-06-12,193.54
training,SPY,2014-06-13,194.13
training,SPY,2014-06-16,194.29
training,SPY,2014-06-17,194.83
training,SPY,2014-06-18,196.255
training,SPY,2014-06-19,196.48
training,SPY,2014-06-20,195.94
training,SPY,2014-06-23,195.88
training,SPY,2014-06-24,194.7
training,SPY,2014-06-25,195.58
training,SPY,2014-06-26,195.44
training,SPY,2014-06-27,195.82
training,SPY,2014-06-30,195.72
training,SPY,2014-07-01,197.03
training,SPY,2014-07-02,197.23
training,SPY,2014-07-03,198.2
training,SPY,2014-07-07,197.51
training,SPY,2014-07-08,196.24
training,SPY,2014-07-09,197.12
training,SPY,2014-07-10,196.34
training,SPY,2014-07-11,196.61
training,SPY,2014-07-14,197.6
training,SPY,2014-07-15,197.23
training,SPY,2014-07-16,197.96
training,SPY,2014-07-17,195.71
training,SPY,2014-07-18,197.7099
training,SPY,2014-07-21,197.34
training,SPY,2014-07-22,198.2
training,SPY,2014-07-23,198.64
training,SPY,2014-07-24,198.65
training,SPY,2014-07-25,197.72
training,SPY,2014-07-28,197.8
training,SPY,2014-07-29,196.95
training,SPY,2014-07-30,196.98
training,SPY,2014-07-31,193.09
training,SPY,2014-08-01,192.5
training,SPY,2014-08-04,193.89
training,SPY,2014-08-05,192.01
training,SPY,2014-08-06,192.07
training,SPY,2014-08-07,191.03
training,SPY,2014-08-08,193.24
training,SPY,2014-08-11,193.795
training,SPY,2014-08-12,193.53
training,SPY,2014-08-13,194.84
training,SPY,2014-08-14,195.76
training,SPY,2014-08-15,195.72
training,SPY,2014-08-18,197.36
training,SPY,2014-08-19,198.39
training,SPY,2014-08-20,198.92
training,SPY,2014-08-21,199.5
training,SPY,2014-08-22,199.19
training,SPY,2014-08-25,200.2
training,SPY,2014-08-26,200.33
training,SPY,2014-08-27,200.25
training,SPY,2014-08-28,200.14
training,SPY,2014-08-29,200.71
training,SPY,2014-09-02,200.61
training,SPY,2014-09-03,200.5
training,SPY,2014-09-04,200.2101
training,SPY,2014-09-05,201.11
training,SPY,2014-09-08,200.59
training,SPY,2014-09-09,199.32
training,SPY,2014-09-10,200.07
training,SPY,2014-09-11,200.3
training,SPY,2014-09-12,199.13
training,SPY,2014-09-15,198.981
training,SPY,2014-09-16,200.48
training,SPY,2014-09-17,200.75
training,SPY,2014-09-18,201.82
training,SPY,2014-09-19,200.7
training,SPY,2014-09-22,199.15
training,SPY,2014-09-23,198.01
training,SPY,2014-09-24,199.56
training,SPY,2014-09-25,196.34
training,SPY,2014-09-26,197.9
training,SPY,2014-09-29,197.54
training,SPY,2014-09-30,197.02
training,SPY,2014-10-01,194.35
training,SPY,2014-10-02,194.38
training,SPY,2014-10-03,196.52
training,SPY,2014-10-06,196.29
training,SPY,2014-10-07,193.26
training,SPY,2014-10-08,196.64
training,SPY,2014-10-09,192.74
training,SPY,2014-10-10,190.54
training,SPY,2014-10-13,187.4099
training,SPY,2014-10-14,187.7
training,SPY,2014-10-15,186.43
training,SPY,2014-10-16,186.27
training,SPY,2014-10-17,188.47
training,SPY,2014-10-20,190.3
training,SPY,2014-10-21,194.07
training,SPY,2014-10-22,192.69
training,SPY,2014-10-23,194.93
training,SPY,2014-10-24,196.43
training,SPY,2014-10-27,196.16
training,SPY,2014-10-28,198.41
training,SPY,2014-10-29,198.11
training,SPY,2014-10-30,199.38
training,SPY,2014-10-31,201.66
training,SPY,2014-11-03,201.77
training,SPY,2014-11-04,201.07
training,SPY,2014-11-05,202.34
training,SPY,2014-11-06,203.15
training,SPY,2014-11-07,203.34
training,SPY,2014-11-10,203.98
training,SPY,2014-11-11,204.175
training,SPY,2014-11-12,203.96
training,SPY,2014-11-13,204.19
training,SPY,2014-11-14,204.24
training,SPY,2014-11-17,204.37
training,SPY,2014-11-18,205.55
training,SPY,2014-11-19,205.22
training,SPY,2014-11-20,205.58
training,SPY,2014-11-21,206.68
training,SPY,2014-11-24,207.26
training,SPY,2014-11-25,207.11
training,SPY,2014-11-26,207.64
training,SPY,2014-11-28,207.2
training,SPY,2014-12-01,205.76
training,SPY,2014-12-02,207.085
training,SPY,2014-12-03,207.89
training,SPY,2014-12-04,207.66
training,SPY,2014-12-05,208.0
training,SPY,2014-12-08,206.61
training,SPY,2014-12-09,206.47
training,SPY,2014-12-10,203.1601
training,SPY,2014-12-11,204.19
training,SPY,2014-12-12,200.89
training,SPY,2014-12-15,199.51
training,SPY,2014-12-16,197.91
training,SPY,2014-12-17,201.79
training,SPY,2014-12-18,206.78
training,SPY,2014-12-19,206.52
training,SPY,2014-12-22,207.47
training,SPY,2014-12-23,207.75
training,SPY,2014-12-24,207.77
training,SPY,2014-12-26,208.44
training,SPY,2014-12-29,208.72
training,SPY,2014-12-30,207.6
training,SPY,2014-12-31,205.54
training,SPY,2015-01-02,205.43
training,SPY,2015-01-05,201.72
training,SPY,2015-01-06,199.82
training,SPY,2015-01-07,202.31
training,SPY,2015-01-08,205.9
training,SPY,2015-01-09,204.25
training,SPY,2015-01-12,202.65
training,SPY,2015-01-13,202.08
training,SPY,2015-01-14,200.86
training,SPY,2015-01-15,199.0199
training,SPY,2015-01-16,201.63
training,SPY,2015-01-20,202.055
training,SPY,2015-01-21,203.08
training,SPY,2015-01-22,206.1
training,SPY,2015-01-23,204.97
training,SPY,2015-01-26,205.45
training,SPY,2015-01-27,202.74
training,SPY,2015-01-28,200.14
training,SPY,2015-01-29,201.9902
training,SPY,2015-01-30,199.45
training,SPY,2015-02-02,201.92
training,SPY,2015-02-03,204.84
training,SPY,2015-02-04,204.06
training,SPY,2015-02-05,206.12
training,SPY,2015-02-06,205.55
training,SPY,2015-02-09,204.63
training,SPY,2015-02-10,206.81
training,SPY,2015-02-11,206.93
training,SPY,2015-02-12,208.92
training,SPY,2015-02-13,209.78
training,SPY,2015-02-17,210.11
training,SPY,2015-02-18,210.13
training,SPY,2015-02-19,209.98
training,SPY,2015-02-20,211.239
training,SPY,2015-02-23,211.209
training,SPY,2015-02-24,211.81
training,SPY,2015-02-25,211.63
training,SPY,2015-02-26,211.38
training,SPY,2015-02-27,210.66
training,SPY,2015-03-02,211.99
training,SPY,2015-03-03,211.12
training,SPY,2015-03-04,210.2301
training,SPY,2015-03-05,210.46
training,SPY,2015-03-06,207.5
training,SPY,2015-03-09,208.36
training,SPY,2015-03-10,204.98
training,SPY,2015-03-11,204.5
training,SPY,2015-03-12,207.1
training,SPY,2015-03-13,205.8272
training,SPY,2015-03-16,208.58
training,SPY,2015-03-17,207.96
training,SPY,2015-03-18,210.46
training,SPY,2015-03-19,209.5
training,SPY,2015-03-20,210.41
training,SPY,2015-03-23,210.0
training,SPY,2015-03-24,208.82
training,SPY,2015-03-25,205.76
training,SPY,2015-03-26,205.27
training,SPY,2015-03-27,205.74
training,SPY,2015-03-30,208.25
training,SPY,2015-03-31,206.43
training,SPY,2015-04-01,205.7
training,SPY,2015-04-02,206.435
training,SPY,2015-04-06,207.83
training,SPY,2015-04-07,207.28
training,SPY,2015-04-08,207.975
training,SPY,2015-04-09,208.9
training,SPY,2015-04-10,210.04
training,SPY,2015-04-13,209.09
