period,ticker,origin,endpoint,horizon,method,crps,median_absolute_error,squared_error
2025,LLY,2025-03-14,2025-03-17,1,Unchanged,11.27999999999996,11.279999999999973,127.23839999997374
2025,LLY,2025-03-14,2025-03-21,5,Adaptive volatility,14.789529906831092,24.185371112159903,539.8664748561625
2025,LLY,2025-03-14,2025-03-21,5,Directional,14.789529906831092,24.185371112159903,539.8664748561625
2025,LLY,2025-03-14,2025-03-21,5,JumpHMM,13.70019345459871,22.630620797763147,470.2962874253878
2025,LLY,2025-03-14,2025-03-21,5,Unchanged,24.09000000000007,24.090000000000032,580.3280999999467
2025,LLY,2025-03-17,2025-03-18,1,Adaptive volatility,4.1285118347772345,2.279044298709285,6.120083594651841
2025,LLY,2025-03-17,2025-03-18,1,Directional,4.1285118347772345,2.279044298709285,6.120083594651841
2025,LLY,2025-03-17,2025-03-18,1,JumpHMM,2.607155511937452,2.402110415530539,7.016732208683481
2025,LLY,2025-03-17,2025-03-18,1,Unchanged,2.249999999999984,2.25,5.062500000003581
2025,LLY,2025-03-17,2025-03-24,5,Adaptive volatility,23.881349918930507,39.67782625250754,1509.5224396481399
2025,LLY,2025-03-17,2025-03-24,5,Directional,23.881349918930507,39.67782625250754,1509.5224396481399
2025,LLY,2025-03-17,2025-03-24,5,JumpHMM,25.545310547739387,38.881812552946336,1437.3318231843004
2025,LLY,2025-03-17,2025-03-24,5,Unchanged,40.139999999999894,40.139999999999986,1611.219599999935
2025,LLY,2025-03-18,2025-03-19,1,Adaptive volatility,8.621700622518988,14.613311582508876,205.76677402512033
2025,LLY,2025-03-18,2025-03-19,1,Directional,8.621700622518988,14.613311582508876,205.76677402512033
2025,LLY,2025-03-18,2025-03-19,1,JumpHMM,9.287508949106558,14.233371388763393,193.36752089157702
2025,LLY,2025-03-18,2025-03-19,1,Unchanged,14.50000000000002,14.5,210.24999999997692
2025,LLY,2025-03-18,2025-03-25,5,Adaptive volatility,17.720449069359386,29.866804823161033,845.9691225030309
2025,LLY,2025-03-18,2025-03-25,5,Directional,17.720449069359386,29.866804823161033,845.9691225030309
2025,LLY,2025-03-18,2025-03-25,5,JumpHMM,17.441515623975764,28.276497630717092,735.0031142612897
2025,LLY,2025-03-18,2025-03-25,5,Unchanged,29.840000000000114,29.840000000000032,890.4255999999544
2025,LLY,2025-03-19,2025-03-20,1,Adaptive volatility,4.732971177283457,5.785928873325058,30.286159104557544
2025,LLY,2025-03-19,2025-03-20,1,Directional,4.732971177283457,5.785928873325058,30.286159104557544
2025,LLY,2025-03-19,2025-03-20,1,JumpHMM,3.5008112998245604,5.2507867097911,23.925095898031866
2025,LLY,2025-03-19,2025-03-20,1,Unchanged,5.56000000000006,5.560000000000059,30.913599999991806
2025,LLY,2025-03-19,2025-03-26,5,Adaptive volatility,10.098454249919476,10.669005069444362,128.83515229502927
2025,LLY,2025-03-19,2025-03-26,5,Directional,10.098454249919476,10.669005069444362,128.83515229502927
2025,LLY,2025-03-19,2025-03-26,5,JumpHMM,8.353744707546747,11.8184388441908,161.40210943024513
2025,LLY,2025-03-19,2025-03-26,5,Unchanged,10.250000000000002,10.25,105.06250000001631
2025,LLY,2025-03-20,2025-03-21,1,Adaptive volatility,4.490472450597353,4.712587465422833,24.77410062175352
2025,LLY,2025-03-20,2025-03-21,1,Directional,4.490472450597353,4.712587465422833,24.77410062175352
2025,LLY,2025-03-20,2025-03-21,1,JumpHMM,3.5152220370530287,5.2434520811763905,29.344254619851522
2025,LLY,2025-03-20,2025-03-21,1,Unchanged,5.000000000000023,5.0,24.999999999995453
2025,LLY,2025-03-20,2025-03-27,5,Adaptive volatility,13.26846944506291,20.594734587281966,466.1503720732973
2025,LLY,2025-03-20,2025-03-27,5,Directional,13.26846944506291,20.594734587281966,466.1503720732973
2025,LLY,2025-03-20,2025-03-27,5,JumpHMM,13.405851489674232,22.087953834526274,527.9716933902181
2025,LLY,2025-03-20,2025-03-27,5,Unchanged,20.90000000000011,20.90000000000009,436.80999999998477
2025,LLY,2025-03-21,2025-03-24,1,Adaptive volatility,18.512150928896542,27.499968672786093,736.9082662214405
2025,LLY,2025-03-21,2025-03-24,1,Directional,18.512150928896542,27.499968672786093,736.9082662214405
2025,LLY,2025-03-21,2025-03-24,1,JumpHMM,20.719724328579954,27.13977100908471,717.7726152439747
2025,LLY,2025-03-21,2025-03-24,1,Unchanged,27.329999999999945,27.329999999999927,746.9289000000023
2025,LLY,2025-03-21,2025-03-28,5,Adaptive volatility,11.037260808688686,14.854641901931396,251.48481650974432
2025,LLY,2025-03-21,2025-03-28,5,Directional,11.037260808688686,14.854641901931396,251.48481650974432
2025,LLY,2025-03-21,2025-03-28,5,JumpHMM,10.348082025088361,16.507140187153823,305.9095397350654
2025,LLY,2025-03-21,2025-03-28,5,Unchanged,15.060000000000043,15.06000000000006,226.80359999999837
2025,LLY,2025-03-24,2025-03-25,1,Adaptive volatility,7.541561384515281,12.490632006509713,161.7165673226378
2025,LLY,2025-03-24,2025-03-25,1,Directional,7.541561384515281,12.490632006509713,161.7165673226378
2025,LLY,2025-03-24,2025-03-25,1,JumpHMM,8.056924761609261,12.758915934591641,168.0996915534022
2025,LLY,2025-03-24,2025-03-25,1,Unchanged,12.549999999999935,12.549999999999956,157.50250000002168
2025,LLY,2025-03-24,2025-03-31,5,Adaptive volatility,23.713993621816204,39.008785966487075,1596.8382020436677
2025,LLY,2025-03-24,2025-03-31,5,Directional,23.713993621816204,39.008785966487075,1596.8382020436677
2025,LLY,2025-03-24,2025-03-31,5,JumpHMM,26.894076470983947,40.55074760269357,1730.7312747469198
2025,LLY,2025-03-24,2025-03-31,5,Unchanged,38.98999999999993,38.99000000000001,1520.2201000000716
2025,LLY,2025-03-25,2025-03-26,1,Adaptive volatility,16.95449035680173,25.502790461039012,660.3563143536581
2025,LLY,2025-03-25,2025-03-26,1,Directional,16.95449035680173,25.502790461039012,660.3563143536581
2025,LLY,2025-03-25,2025-03-26,1,JumpHMM,19.435557830244793,25.750183811789043,676.7967463705021
2025,LLY,2025-03-25,2025-03-26,1,Unchanged,25.5900000000001,25.590000000000032,654.8480999999318
2025,LLY,2025-03-25,2025-04-01,5,Adaptive volatility,29.703908270552404,47.10588116166559,2293.2798599491803
2025,LLY,2025-03-25,2025-04-01,5,Directional,29.703908270552404,47.10588116166559,2293.2798599491803
2025,LLY,2025-03-25,2025-04-01,5,JumpHMM,33.91081758831901,48.61680304558441,2456.7974382445586
2025,LLY,2025-03-25,2025-04-01,5,Unchanged,47.11999999999992,47.120000000000005,2220.294399999872
2025,LLY,2025-03-26,2025-03-27,1,Adaptive volatility,4.60069159789042,5.2043849146754155,30.16913854706699
2025,LLY,2025-03-26,2025-03-27,1,Directional,4.60069159789042,5.2043849146754155,30.16913854706699
2025,LLY,2025-03-26,2025-03-27,1,JumpHMM,3.58140949776339,5.381396837395414,32.662255215996716
2025,LLY,2025-03-26,2025-03-27,1,Unchanged,5.090000000000022,5.090000000000032,25.90810000000842
2025,LLY,2025-03-26,2025-04-02,5,Adaptive volatility,9.723554530932281,8.700199139063065,94.15300300078538
2025,LLY,2025-03-26,2025-04-02,5,Directional,9.723554530932281,8.700199139063065,94.15300300078538
2025,LLY,2025-03-26,2025-04-02,5,JumpHMM,7.844373926336172,10.171415285103118,126.55626622528872
2025,LLY,2025-03-26,2025-04-02,5,Unchanged,8.539999999999953,8.539999999999964,72.93160000001298
2025,LLY,2025-03-27,2025-03-28,1,Adaptive volatility,3.9164002893814938,0.7704328905865623,0.5354754588988522
2025,LLY,2025-03-27,2025-03-28,1,Directional,3.9164002893814938,0.7704328905865623,0.5354754588988522
2025,LLY,2025-03-27,2025-03-28,1,JumpHMM,2.3215563949127405,0.6144208793123198,0.16859648371173688
2025,LLY,2025-03-27,2025-03-28,1,Unchanged,0.8400000000000474,0.8400000000000318,0.7056000000023454
2025,LLY,2025-03-27,2025-04-03,5,Adaptive volatility,19.463263843136517,32.512552747633855,1116.9947435396134
2025,LLY,2025-03-27,2025-04-03,5,Directional,19.463263843136517,32.512552747633855,1116.9947435396134
2025,LLY,2025-03-27,2025-04-03,5,JumpHMM,21.854917815933845,34.088101681945126,1211.770658458017
2025,LLY,2025-03-27,2025-04-03,5,Unchanged,32.579999999999956,32.57999999999993,1061.4563999999064
2025,LLY,2025-03-28,2025-03-31,1,Adaptive volatility,4.115229757720063,3.469009020278577,11.027836210463105
2025,LLY,2025-03-28,2025-03-31,1,Directional,4.115229757720063,3.469009020278577,11.027836210463105
2025,LLY,2025-03-28,2025-03-31,1,JumpHMM,2.7532845792047387,3.19255088137326,8.373099278046743
2025,LLY,2025-03-28,2025-03-31,1,Unchanged,3.4,3.3999999999999773,11.559999999994432
2025,LLY,2025-03-28,2025-04-04,5,Adaptive volatility,64.77624742311097,84.2061495665342,7268.342966110428
2025,LLY,2025-03-28,2025-04-04,5,Directional,64.77624742311097,84.2061495665342,7268.342966110428
2025,LLY,2025-03-28,2025-04-04,5,JumpHMM,69.95175703184827,85.97256408405804,7521.636228820599
2025,LLY,2025-03-28,2025-04-04,5,Unchanged,84.30000000000015,84.29999999999995,7106.490000000126
2025,LLY,2025-03-31,2025-04-01,1,Adaptive volatility,13.103684374672929,20.693336886442086,432.3839168217708
2025,LLY,2025-03-31,2025-04-01,1,Directional,13.103684374672929,20.693336886442086,432.3839168217708
2025,LLY,2025-03-31,2025-04-01,1,JumpHMM,15.020137828001175,20.81689809742261,442.08138306011875
2025,LLY,2025-03-31,2025-04-01,1,Unchanged,20.679999999999907,20.67999999999995,427.66240000005905
2025,LLY,2025-03-31,2025-04-07,5,Adaptive volatility,82.27754814933975,102.22153319751021,10566.853539637357
2025,LLY,2025-03-31,2025-04-07,5,Directional,82.27754814933975,102.22153319751021,10566.853539637357
2025,LLY,2025-03-31,2025-04-07,5,JumpHMM,87.3321412714917,103.37242428383585,10846.319912148792
2025,LLY,2025-03-31,2025-04-07,5,Unchanged,102.18000000000002,102.17999999999996,10440.752400000292
2025,LLY,2025-04-01,2025-04-02,1,Adaptive volatility,7.759344733104441,13.08654608331013,167.32261820212182
2025,LLY,2025-04-01,2025-04-02,1,Directional,7.759344733104441,13.08654608331013,167.32261820212182
2025,LLY,2025-04-01,2025-04-02,1,JumpHMM,8.131857654036153,12.737350561135713,155.35775390250458
2025,LLY,2025-04-01,2025-04-02,1,Unchanged,12.989999999999988,12.990000000000007,168.7400999999707
2025,LLY,2025-04-01,2025-04-08,5,Adaptive volatility,59.7786536050848,79.10189368990147,6364.33396541611
2025,LLY,2025-04-01,2025-04-08,5,Directional,59.7786536050848,79.10189368990147,6364.33396541611
2025,LLY,2025-04-01,2025-04-08,5,JumpHMM,64.79485904659568,80.20117187932067,6561.862409781457
2025,LLY,2025-04-01,2025-04-08,5,Unchanged,78.98999999999984,78.99000000000001,6239.420100000181
2025,LLY,2025-04-02,2025-04-03,1,Adaptive volatility,20.65131661611184,29.28133373655525,860.4768396154886
2025,LLY,2025-04-02,2025-04-03,1,Directional,20.65131661611184,29.28133373655525,860.4768396154886
2025,LLY,2025-04-02,2025-04-03,1,JumpHMM,23.049613881742417,29.263651178121943,876.0729518162874
2025,LLY,2025-04-02,2025-04-03,1,Unchanged,29.130000000000063,29.129999999999995,848.5569000000263
2025,LLY,2025-04-02,2025-04-09,5,Adaptive volatility,45.87526850586365,64.60601915012683,4269.439092223235
2025,LLY,2025-04-02,2025-04-09,5,Directional,45.87526850586365,64.60601915012683,4269.439092223235
2025,LLY,2025-04-02,2025-04-09,5,JumpHMM,50.425923903423644,65.65606656864581,4445.344504153907
2025,LLY,2025-04-02,2025-04-09,5,Unchanged,64.51000000000015,64.50999999999999,4161.5401000000575
2025,LLY,2025-04-03,2025-04-04,1,Adaptive volatility,41.94479356186805,50.84798417357214,2600.751610492074
2025,LLY,2025-04-03,2025-04-04,1,Directional,41.94479356186805,50.84798417357214,2600.751610492074
2025,LLY,2025-04-03,2025-04-04,1,JumpHMM,44.53453673494093,51.026408343347306,2615.8703718528545
2025,LLY,2025-04-03,2025-04-04,1,Unchanged,50.880000000000074,50.879999999999995,2588.7743999998606
2025,LLY,2025-04-03,2025-04-10,5,Adaptive volatility,49.21115459774946,68.0840373564007,4752.455760561062
2025,LLY,2025-04-03,2025-04-10,5,Directional,49.21115459774946,68.0840373564007,4752.455760561062
2025,LLY,2025-04-03,2025-04-10,5,JumpHMM,54.82407314302275,69.7305594417926,4968.135675867613
2025,LLY,2025-04-03,2025-04-10,5,Unchanged,68.18000000000018,68.18000000000006,4648.512399999822
2025,LLY,2025-04-04,2025-04-07,1,Adaptive volatility,8.653982546471271,14.447782614354955,215.58004752101124
2025,LLY,2025-04-04,2025-04-07,1,Directional,8.653982546471271,14.447782614354955,215.58004752101124
2025,LLY,2025-04-04,2025-04-07,1,JumpHMM,9.88355846521168,14.673008331342393,220.3956672890654
2025,LLY,2025-04-04,2025-04-07,1,Unchanged,14.479999999999997,14.480000000000018,209.67039999998735
2025,LLY,2025-04-04,2025-04-11,5,Adaptive volatility,9.156076892807041,5.3341051633871075,45.59887228930068
2025,LLY,2025-04-04,2025-04-11,5,Directional,9.156076892807041,5.3341051633871075,45.59887228930068
2025,LLY,2025-04-04,2025-04-11,5,JumpHMM,6.517501021069788,7.310062030448421,66.18451461097264
2025,LLY,2025-04-04,2025-04-11,5,Unchanged,5.800000000000054,5.800000000000068,33.63999999999552
2025,LLY,2025-04-07,2025-04-08,1,Adaptive volatility,4.094226876743323,2.5604443930883085,4.957056845916284
2025,LLY,2025-04-07,2025-04-08,1,Directional,4.094226876743323,2.5604443930883085,4.957056845916284
2025,LLY,2025-04-07,2025-04-08,1,JumpHMM,2.3338751840541794,2.3831543928546353,4.678245139534007
2025,LLY,2025-04-07,2025-04-08,1,Unchanged,2.509999999999986,2.509999999999991,6.300099999995389
2025,LLY,2025-04-07,2025-04-14,5,Adaptive volatility,17.692065947841087,29.904304579109482,840.1649535063699
2025,LLY,2025-04-07,2025-04-14,5,Directional,17.692065947841087,29.904304579109482,840.1649535063699
2025,LLY,2025-04-07,2025-04-14,5,JumpHMM,18.676361632289435,29.42495663944726,822.1987582731387
2025,LLY,2025-04-07,2025-04-14,5,Unchanged,30.619999999999933,30.620000000000005,937.5843999999446
2025,LLY,2025-04-08,2025-04-09,1,Adaptive volatility,18.53617992394518,27.295280399715505,734.4838507940976
2025,LLY,2025-04-08,2025-04-09,1,Directional,18.53617992394518,27.295280399715505,734.4838507940976
2025,LLY,2025-04-08,2025-04-09,1,JumpHMM,21.637286146078775,27.24721259965122,731.8371176416555
2025,LLY,2025-04-08,2025-04-09,1,Unchanged,27.470000000000066,27.470000000000027,754.6009000000328
2025,LLY,2025-04-08,2025-04-15,5,Adaptive volatility,18.148938956806536,30.848648692576415,887.3579509034076
2025,LLY,2025-04-08,2025-04-15,5,Directional,18.148938956806536,30.848648692576415,887.3579509034076
2025,LLY,2025-04-08,2025-04-15,5,JumpHMM,18.907117444117763,29.616257850860467,828.2188714747057
2025,LLY,2025-04-08,2025-04-15,5,Unchanged,30.94000000000001,30.93999999999994,957.2836000000316
2025,LLY,2025-04-09,2025-04-10,1,Adaptive volatility,23.338129051957164,32.742759505089,1080.197384874689
2025,LLY,2025-04-09,2025-04-10,1,Directional,23.338129051957164,32.742759505089,1080.197384874689
2025,LLY,2025-04-09,2025-04-10,1,JumpHMM,27.058766323142084,33.00325883707145,1100.7462389897466
2025,LLY,2025-04-09,2025-04-10,1,Unchanged,32.80000000000012,32.80000000000007,1075.839999999975
2025,LLY,2025-04-09,2025-04-16,5,Adaptive volatility,12.54942689406608,18.326370302945747,374.6264142947845
2025,LLY,2025-04-09,2025-04-16,5,Directional,12.54942689406608,18.326370302945747,374.6264142947845
2025,LLY,2025-04-09,2025-04-16,5,JumpHMM,12.232839111531987,20.110762969815216,440.42548925630905
2025,LLY,2025-04-09,2025-04-16,5,Unchanged,18.810000000000013,18.81000000000006,353.81609999998517
2025,LLY,2025-04-10,2025-04-11,1,Adaptive volatility,7.109499666338898,11.771092836871995,133.0330456176433
2025,LLY,2025-04-10,2025-04-11,1,Directional,7.109499666338898,11.771092836871995,133.0330456176433
2025,LLY,2025-04-10,2025-04-11,1,JumpHMM,7.283615122264588,11.360138254659697,125.19516799640284
2025,LLY,2025-04-10,2025-04-11,1,Unchanged,11.500000000000016,11.5,132.24999999997385
2025,LLY,2025-04-10,2025-04-17,5,Adaptive volatility,95.85591524172632,119.0652552051796,13901.494455525839
2025,LLY,2025-04-10,2025-04-17,5,Directional,95.85591524172632,119.0652552051796,13901.494455525839
2025,LLY,2025-04-10,2025-04-17,5,JumpHMM,102.10208532208463,117.7150137880747,13663.838324894723
2025,LLY,2025-04-10,2025-04-17,5,Unchanged,119.05000000000013,119.05000000000008,14172.902499999744
2025,LLY,2025-04-11,2025-04-14,1,Adaptive volatility,13.649427851270957,21.760619105242654,467.0311893642632
2025,LLY,2025-04-11,2025-04-14,1,Directional,13.649427851270957,21.760619105242654,467.0311893642632
2025,LLY,2025-04-11,2025-04-14,1,JumpHMM,16.3399472763004,21.812676500899858,463.2499663636524
2025,LLY,2025-04-11,2025-04-14,1,Unchanged,21.940000000000037,21.940000000000055,481.36359999995256
2025,LLY,2025-04-11,2025-04-21,5,Adaptive volatility,63.33528777699596,86.04557332833379,7204.308835895567
2025,LLY,2025-04-11,2025-04-21,5,Directional,63.33528777699596,86.04557332833379,7204.308835895567
2025,LLY,2025-04-11,2025-04-21,5,JumpHMM,68.80033984688328,84.0776317522287,6946.205614614327
2025,LLY,2025-04-11,2025-04-21,5,Unchanged,85.6099999999999,85.61000000000001,7329.072099999808
2025,LLY,2025-04-14,2025-04-15,1,Adaptive volatility,4.440307067402478,2.771171629757229,6.4647178102145455
2025,LLY,2025-04-14,2025-04-15,1,Directional,4.440307067402478,2.771171629757229,6.4647178102145455
2025,LLY,2025-04-14,2025-04-15,1,JumpHMM,2.4515096164149193,2.580294875020248,5.590902080821775
2025,LLY,2025-04-14,2025-04-15,1,Unchanged,2.829999999999942,2.8299999999999272,8.00890000000731
2025,LLY,2025-04-14,2025-04-22,5,Adaptive volatility,50.52813065207746,73.1274875799362,5189.195880748238
2025,LLY,2025-04-14,2025-04-22,5,Directional,50.52813065207746,73.1274875799362,5189.195880748238
2025,LLY,2025-04-14,2025-04-22,5,JumpHMM,56.587545295139705,72.03165634882907,5056.3892219051295
2025,LLY,2025-04-14,2025-04-22,5,Unchanged,73.18999999999994,73.18999999999994,5356.776100000191
2025,LLY,2025-04-15,2025-04-16,1,Adaptive volatility,14.075104141089264,22.361061395967454,502.0596876188653
2025,LLY,2025-04-15,2025-04-16,1,Directional,14.075104141089264,22.361061395967454,502.0596876188653
2025,LLY,2025-04-15,2025-04-16,1,JumpHMM,16.8181407329773,22.428939494559398,516.348284588008
2025,LLY,2025-04-15,2025-04-16,1,Unchanged,22.279999999999976,22.279999999999973,496.39840000000385
2025,LLY,2025-04-15,2025-04-23,5,Adaptive volatility,49.974880271641005,72.21730053378762,5066.575442210214
2025,LLY,2025-04-15,2025-04-23,5,Directional,49.974880271641005,72.21730053378762,5066.575442210214
2025,LLY,2025-04-15,2025-04-23,5,JumpHMM,55.38466208540825,70.93829394932125,4901.077881308276
2025,LLY,2025-04-15,2025-04-23,5,Unchanged,72.23999999999985,72.24000000000001,5218.617599999985
2025,LLY,2025-04-16,2025-04-17,1,Adaptive volatility,94.7535154862389,104.90547764327225,10970.821817458238
2025,LLY,2025-04-16,2025-04-17,1,Directional,94.7535154862389,104.90547764327225,10970.821817458238
2025,LLY,2025-04-16,2025-04-17,1,JumpHMM,98.41469939416596,104.84996053826774,10971.394036229287
2025,LLY,2025-04-16,2025-04-17,1,Unchanged,105.06000000000016,105.06000000000006,11037.603599999771
2025,LLY,2025-04-16,2025-04-24,5,Adaptive volatility,101.78976899188542,124.89201526846882,15356.499763970545
2025,LLY,2025-04-16,2025-04-24,5,Directional,101.78976899188542,124.89201526846882,15356.499763970545
2025,LLY,2025-04-16,2025-04-24,5,JumpHMM,107.89099817637832,123.58929451384347,15091.294015293888
2025,LLY,2025-04-16,2025-04-24,5,Unchanged,124.82999999999998,124.83000000000004,15582.528899999726
2025,LLY,2025-04-17,2025-04-21,1,Adaptive volatility,13.08509455436102,21.9774118772458,492.79140523083726
2025,LLY,2025-04-17,2025-04-21,1,Directional,13.08509455436102,21.9774118772458,492.79140523083726
2025,LLY,2025-04-17,2025-04-21,1,JumpHMM,16.14284955260881,22.09863645166975,506.90300451973775
2025,LLY,2025-04-17,2025-04-21,1,Unchanged,21.940000000000065,21.940000000000055,481.36359999997745
2025,LLY,2025-04-17,2025-04-25,5,Adaptive volatility,26.95483692855278,44.94857610390458,1839.702169380457
2025,LLY,2025-04-17,2025-04-25,5,Directional,26.95483692855278,44.94857610390458,1839.702169380457
2025,LLY,2025-04-17,2025-04-25,5,JumpHMM,29.089967438737506,43.26193921617153,1798.093969168819
2025,LLY,2025-04-17,2025-04-25,5,Unchanged,44.57999999999995,44.57999999999993,1987.376400000044
2025,LLY,2025-04-21,2025-04-22,1,Adaptive volatility,7.633650385206924,9.480344816202736,82.73182681356182
2025,LLY,2025-04-21,2025-04-22,1,Directional,7.633650385206924,9.480344816202736,82.73182681356182
2025,LLY,2025-04-21,2025-04-22,1,JumpHMM,5.671317876917722,9.27803531582299,81.77331951120463
2025,LLY,2025-04-21,2025-04-22,1,Unchanged,9.519999999999992,9.519999999999982,90.63040000002131
2025,LLY,2025-04-21,2025-04-28,5,Adaptive volatility,35.189724495865214,59.345963701482525,3265.2219518675024
2025,LLY,2025-04-21,2025-04-28,5,Directional,35.189724495865214,59.345963701482525,3265.2219518675024
2025,LLY,2025-04-21,2025-04-28,5,JumpHMM,42.31180631152203,57.9939637247057,3231.2526684907148
2025,LLY,2025-04-21,2025-04-28,5,Unchanged,59.26999999999998,59.26999999999998,3512.9329000001326
2025,LLY,2025-04-22,2025-04-23,1,Adaptive volatility,6.358446437500626,2.086806158293863,2.8863913797496106
2025,LLY,2025-04-22,2025-04-23,1,Directional,6.358446437500626,2.086806158293863,2.8863913797496106
2025,LLY,2025-04-22,2025-04-23,1,JumpHMM,2.4533124775738573,1.5498655132331578,1.4086785561540422
2025,LLY,2025-04-22,2025-04-23,1,Unchanged,1.879999999999977,1.8799999999999957,3.534399999998273
2025,LLY,2025-04-22,2025-04-29,5,Adaptive volatility,34.33005991563718,58.03762175667365,3115.6699625745805
2025,LLY,2025-04-22,2025-04-29,5,Directional,34.33005991563718,58.03762175667365,3115.6699625745805
2025,LLY,2025-04-22,2025-04-29,5,JumpHMM,40.624566883397016,56.10325406794258,3043.2843385423425
2025,LLY,2025-04-22,2025-04-29,5,Unchanged,57.659999999999975,57.66000000000008,3324.675599999957
2025,LLY,2025-04-23,2025-04-24,1,Adaptive volatility,18.232474283910857,29.959853355675477,871.5091452313371
2025,LLY,2025-04-23,2025-04-24,1,Directional,18.232474283910857,29.959853355675477,871.5091452313371
2025,LLY,2025-04-23,2025-04-24,1,JumpHMM,23.716517133528423,30.084497975256756,894.7132082980621
2025,LLY,2025-04-23,2025-04-24,1,Unchanged,30.310000000000027,30.31000000000006,918.6961000000864
2025,LLY,2025-04-23,2025-04-30,5,Adaptive volatility,42.36588173766095,69.36460333511793,4530.877919232616
2025,LLY,2025-04-23,2025-04-30,5,Directional,42.36588173766095,69.36460333511793,4530.877919232616
2025,LLY,2025-04-23,2025-04-30,5,JumpHMM,51.66990635430867,68.04398383238879,4531.0845235439365
2025,LLY,2025-04-23,2025-04-30,5,Unchanged,69.53000000000006,69.53000000000009,4834.420900000202
2025,LLY,2025-04-24,2025-04-25,1,Adaptive volatility,14.694845033071749,24.811832799204314,596.1626037580027
2025,LLY,2025-04-24,2025-04-25,1,Directional,14.694845033071749,24.811832799204314,596.1626037580027
2025,LLY,2025-04-24,2025-04-25,1,JumpHMM,18.35800844628379,24.599849506266157,599.2370679316775
2025,LLY,2025-04-24,2025-04-25,1,Unchanged,24.809999999999945,24.809999999999945,615.5360999999409
2025,LLY,2025-04-24,2025-05-01,5,Adaptive volatility,40.104172679271606,65.09204485398895,4549.464204753281
2025,LLY,2025-04-24,2025-05-01,5,Directional,40.104172679271606,65.09204485398895,4549.464204753281
2025,LLY,2025-04-24,2025-05-01,5,JumpHMM,51.113458729771104,66.82861659797857,4598.624091674893
2025,LLY,2025-04-24,2025-05-01,5,Unchanged,65.63000000000007,65.63,4307.2969000001485
2025,LLY,2025-04-25,2025-04-28,1,Adaptive volatility,7.279009057619284,7.078484692454292,56.54334208830537
2025,LLY,2025-04-25,2025-04-28,1,Directional,7.279009057619284,7.078484692454292,56.54334208830537
2025,LLY,2025-04-25,2025-04-28,1,JumpHMM,4.594656806568655,7.376767132300681,58.18241474269735
2025,LLY,2025-04-25,2025-04-28,1,Unchanged,7.250000000000001,7.25,52.56250000001154
2025,LLY,2025-04-25,2025-05-02,5,Adaptive volatility,36.88885284544321,61.02384136871141,3962.684645022104
2025,LLY,2025-04-25,2025-05-02,5,Directional,36.88885284544321,61.02384136871141,3962.684645022104
2025,LLY,2025-04-25,2025-05-02,5,JumpHMM,46.374520892859515,62.280050192298255,4002.497681776606
2025,LLY,2025-04-25,2025-05-02,5,Unchanged,60.92000000000002,60.91999999999996,3711.2464000000923
2025,LLY,2025-04-28,2025-04-29,1,Adaptive volatility,7.34330142635062,7.930287569572215,52.737745409460956
2025,LLY,2025-04-28,2025-04-29,1,Directional,7.34330142635062,7.930287569572215,52.737745409460956
2025,LLY,2025-04-28,2025-04-29,1,JumpHMM,4.71864407389479,7.674288755670507,55.65312614527412
2025,LLY,2025-04-28,2025-04-29,1,Unchanged,7.910000000000054,7.910000000000082,62.5680999999887
2025,LLY,2025-04-28,2025-05-05,5,Adaptive volatility,33.7478257707605,55.48312893251534,3373.587960102581
2025,LLY,2025-04-28,2025-05-05,5,Directional,33.7478257707605,55.48312893251534,3373.587960102581
2025,LLY,2025-04-28,2025-05-05,5,JumpHMM,41.84807443245643,57.469211603685835,3405.9096160361664
2025,LLY,2025-04-28,2025-05-05,5,Unchanged,55.829999999999934,55.82999999999993,3116.988900000081
2025,LLY,2025-04-29,2025-04-30,1,Adaptive volatility,9.081498202547992,13.525885724467988,175.74407017308798
2025,LLY,2025-04-29,2025-04-30,1,Directional,9.081498202547992,13.525885724467988,175.74407017308798
2025,LLY,2025-04-29,2025-04-30,1,JumpHMM,8.582894457032106,13.500787773151615,176.02612030794947
2025,LLY,2025-04-29,2025-04-30,1,Unchanged,13.749999999999991,13.75,189.06250000004692
2025,LLY,2025-04-29,2025-05-06,5,Adaptive volatility,78.43622966509344,110.01865098721396,12583.16396442872
2025,LLY,2025-04-29,2025-05-06,5,Directional,78.43622966509344,110.01865098721396,12583.16396442872
2025,LLY,2025-04-29,2025-05-06,5,JumpHMM,94.38332951651729,111.80310039182912,12669.129911234575
2025,LLY,2025-04-29,2025-05-06,5,Unchanged,110.07999999999997,110.08000000000004,12117.606399999631
2025,LLY,2025-04-30,2025-05-01,1,Adaptive volatility,89.82006194080145,105.17776790866849,11129.532313283824
2025,LLY,2025-04-30,2025-05-01,1,Directional,89.82006194080145,105.17776790866849,11129.532313283824
2025,LLY,2025-04-30,2025-05-01,1,JumpHMM,97.81906553693558,105.21027270944046,11112.595565495554
2025,LLY,2025-04-30,2025-05-01,1,Unchanged,104.85000000000012,104.85000000000002,10993.522499999648
2025,LLY,2025-04-30,2025-05-07,5,Adaptive volatility,90.829716620382,123.12243166624505,15638.589552803374
2025,LLY,2025-04-30,2025-05-07,5,Directional,90.829716620382,123.12243166624505,15638.589552803374
2025,LLY,2025-04-30,2025-05-07,5,JumpHMM,106.74468403990939,124.03920463728566,15608.436221674217
