period,ticker,origin,endpoint,horizon,origin_spot,observed,daily_variance,daily_drift,return_count,stock_feature_age,market_feature_age
2025,GS,2025-09-08,2025-09-09,1,741.85,763.92,0.0002460163449480052,0.0,2936,0,0
2025,GS,2025-09-08,2025-09-15,5,741.85,786.76,0.0002460163449480052,0.0,2936,0,0
2025,GS,2025-09-09,2025-09-10,1,763.92,769.58,0.0002644186995055649,0.0,2937,0,0
2025,GS,2025-09-09,2025-09-16,5,763.92,785.53,0.0002644186995055649,0.0,2937,0,0
2025,GS,2025-09-10,2025-09-11,1,769.58,784.73,0.00025812088530570486,0.0,2938,0,0
2025,GS,2025-09-10,2025-09-17,5,769.58,794.22,0.00025812088530570486,0.0,2938,0,0
2025,GS,2025-09-11,2025-09-12,1,784.73,780.06,0.00026177867331889906,0.0,2939,0,0
2025,GS,2025-09-11,2025-09-18,5,784.73,804.31,0.00026177867331889906,0.0,2939,0,0
2025,GS,2025-09-12,2025-09-15,1,780.06,786.76,0.00025499413530985987,0.0,2940,0,0
2025,GS,2025-09-12,2025-09-19,5,780.06,805.0,0.00025499413530985987,0.0,2940,0,0
2025,GS,2025-09-15,2025-09-16,1,786.76,785.53,0.00024953862099962693,0.0,2941,0,0
2025,GS,2025-09-15,2025-09-22,5,786.76,805.56,0.00024953862099962693,0.0,2941,0,0
2025,GS,2025-09-16,2025-09-17,1,785.53,794.22,0.00024212590129980897,0.0,2942,0,0
2025,GS,2025-09-16,2025-09-23,5,785.53,806.32,0.00024212590129980897,0.0,2942,0,0
2025,GS,2025-09-17,2025-09-18,1,794.22,804.31,0.00023849334652074216,0.0,2943,0,0
2025,GS,2025-09-17,2025-09-24,5,794.22,792.43,0.00023849334652074216,0.0,2943,0,0
2025,GS,2025-09-18,2025-09-19,1,804.31,805.0,0.0002361197089246853,0.0,2944,0,0
2025,GS,2025-09-18,2025-09-25,5,804.31,794.76,0.0002361197089246853,0.0,2944,0,0
2025,GS,2025-09-19,2025-09-22,1,805.0,805.56,0.00022905817738025494,0.0,2945,0,0
2025,GS,2025-09-19,2025-09-26,5,805.0,802.51,0.00022905817738025494,0.0,2945,0,0
2025,GS,2025-09-22,2025-09-23,1,805.56,806.32,0.00022220093992424622,0.0,2946,0,0
2025,GS,2025-09-22,2025-09-29,5,805.56,804.12,0.00022220093992424622,0.0,2946,0,0
2025,GS,2025-09-23,2025-09-24,1,806.32,792.43,0.00021556158910078342,0.0,2947,0,0
2025,GS,2025-09-23,2025-09-30,5,806.32,796.35,0.00021556158910078342,0.0,2947,0,0
2025,GS,2025-09-24,2025-09-25,1,792.43,794.76,0.00021815303678998201,0.0,2948,0,0
2025,GS,2025-09-24,2025-10-01,5,792.43,785.51,0.00021815303678998201,0.0,2948,0,0
2025,GS,2025-09-25,2025-09-26,1,794.76,802.51,0.0002118670500654621,0.0,2949,0,0
2025,GS,2025-09-25,2025-10-02,5,794.76,779.38,0.0002118670500654621,0.0,2949,0,0
2025,GS,2025-09-26,2025-09-29,1,802.51,804.12,0.0002083361448900083,0.0,2950,0,0
2025,GS,2025-09-26,2025-10-03,5,802.51,789.98,0.0002083361448900083,0.0,2950,0,0
2025,GS,2025-09-29,2025-09-30,1,804.12,796.35,0.0002022065645659298,0.0,2951,0,0
2025,GS,2025-09-29,2025-10-06,5,804.12,796.78,0.0002022065645659298,0.0,2951,0,0
2025,GS,2025-09-30,2025-10-01,1,796.35,785.51,0.0001989687298774996,0.0,2952,0,0
2025,GS,2025-09-30,2025-10-07,5,796.35,789.65,0.0001989687298774996,0.0,2952,0,0
2025,GS,2025-10-01,2025-10-02,1,785.51,779.38,0.00019863497157791805,0.0,2953,0,0
2025,GS,2025-10-01,2025-10-08,5,785.51,776.51,0.00019863497157791805,0.0,2953,0,0
2025,GS,2025-10-02,2025-10-03,1,779.38,789.98,0.00019451728371299118,0.0,2954,0,0
2025,GS,2025-10-02,2025-10-09,5,779.38,779.96,0.00019451728371299118,0.0,2954,0,0
2025,GS,2025-10-03,2025-10-06,1,789.98,796.78,0.00019415647404435817,0.0,2955,0,0
2025,GS,2025-10-03,2025-10-10,5,789.98,764.36,0.00019415647404435817,0.0,2955,0,0
2025,GS,2025-10-06,2025-10-07,1,796.78,789.65,0.00019053562915762216,0.0,2956,0,0
2025,GS,2025-10-06,2025-10-13,5,796.78,786.78,0.00019053562915762216,0.0,2956,0,0
2025,GS,2025-10-07,2025-10-08,1,789.65,776.51,0.00018724351401697915,0.0,2957,0,0
2025,GS,2025-10-07,2025-10-14,5,789.65,770.76,0.00018724351401697915,0.0,2957,0,0
2025,GS,2025-10-08,2025-10-09,1,776.51,779.96,0.0001900735510710182,0.0,2958,0,0
2025,GS,2025-10-08,2025-10-15,5,776.51,767.93,0.0001900735510710182,0.0,2958,0,0
2025,GS,2025-10-09,2025-10-10,1,779.96,764.36,0.00018496091993303797,0.0,2959,0,0
2025,GS,2025-10-09,2025-10-16,5,779.96,758.09,0.00018496091993303797,0.0,2959,0,0
2025,GS,2025-10-10,2025-10-13,1,764.36,786.78,0.00019165784253819896,0.0,2960,0,0
2025,GS,2025-10-10,2025-10-17,5,764.36,750.77,0.00019165784253819896,0.0,2960,0,0
2025,GS,2025-10-13,2025-10-14,1,786.78,770.76,0.00021098137628059498,0.0,2961,0,0
2025,GS,2025-10-13,2025-10-20,5,786.78,763.32,0.00021098137628059498,0.0,2961,0,0
2025,GS,2025-10-14,2025-10-15,1,770.76,767.93,0.00021734768852729727,0.0,2962,0,0
2025,GS,2025-10-14,2025-10-21,5,770.76,758.98,0.00021734768852729727,0.0,2962,0,0
2025,GS,2025-10-15,2025-10-16,1,767.93,758.09,0.00021123318944656593,0.0,2963,0,0
2025,GS,2025-10-15,2025-10-22,5,767.93,744.6,0.00021123318944656593,0.0,2963,0,0
2025,GS,2025-10-16,2025-10-17,1,758.09,750.77,0.00020988576273486194,0.0,2964,0,0
2025,GS,2025-10-16,2025-10-23,5,758.09,750.78,0.00020988576273486194,0.0,2964,0,0
2025,GS,2025-10-17,2025-10-20,1,750.77,763.32,0.00020641349964290178,0.0,2965,0,0
2025,GS,2025-10-17,2025-10-24,5,750.77,783.88,0.00020641349964290178,0.0,2965,0,0
2025,GS,2025-10-20,2025-10-21,1,763.32,758.98,0.00020846599114930924,0.0,2966,0,0
2025,GS,2025-10-20,2025-10-27,5,763.32,789.99,0.00020846599114930924,0.0,2966,0,0
2025,GS,2025-10-21,2025-10-22,1,758.98,744.6,0.00020318736607557674,0.0,2967,0,0
2025,GS,2025-10-21,2025-10-28,5,758.98,792.09,0.00020318736607557674,0.0,2967,0,0
2025,GS,2025-10-22,2025-10-23,1,744.6,750.78,0.00020806846092127947,0.0,2968,0,0
2025,GS,2025-10-22,2025-10-29,5,744.6,783.06,0.00020806846092127947,0.0,2968,0,0
2025,GS,2025-10-23,2025-10-24,1,750.78,783.88,0.0002038759641153505,0.0,2969,0,0
2025,GS,2025-10-23,2025-10-30,5,750.78,790.16,0.0002038759641153505,0.0,2969,0,0
2025,GS,2025-10-24,2025-10-27,1,783.88,789.99,0.0002535999668469222,0.0,2970,0,0
2025,GS,2025-10-24,2025-10-31,5,783.88,789.37,0.0002535999668469222,0.0,2970,0,0
2025,GS,2025-10-27,2025-10-28,1,789.99,792.09,0.0002478005169905069,0.0,2971,0,0
2025,GS,2025-10-27,2025-11-03,5,789.99,785.52,0.0002478005169905069,0.0,2971,0,0
2025,GS,2025-10-28,2025-10-29,1,792.09,783.06,0.00024057792994972097,0.0,2972,0,0
2025,GS,2025-10-28,2025-11-04,5,792.09,790.83,0.00024057792994972097,0.0,2972,0,0
2025,GS,2025-10-29,2025-10-30,1,783.06,790.16,0.00023730446056225172,0.0,2973,0,0
2025,GS,2025-10-29,2025-11-05,5,783.06,793.09,0.00023730446056225172,0.0,2973,0,0
2025,GS,2025-10-30,2025-10-31,1,790.16,789.37,0.0002326294602407181,0.0,2974,0,0
2025,GS,2025-10-30,2025-11-06,5,790.16,787.58,0.0002326294602407181,0.0,2974,0,0
2025,GS,2025-10-31,2025-11-03,1,789.37,785.52,0.00022568059429457082,0.0,2975,0,0
2025,GS,2025-10-31,2025-11-07,5,789.37,786.34,0.00022568059429457082,0.0,2975,0,0
2025,GS,2025-11-03,2025-11-04,1,785.52,790.83,0.00021962731652797502,0.0,2976,0,0
2025,GS,2025-11-03,2025-11-10,5,785.52,797.2,0.00021962731652797502,0.0,2976,0,0
2025,GS,2025-11-04,2025-11-05,1,790.83,793.09,0.00021440015575134816,0.0,2977,0,0
2025,GS,2025-11-04,2025-11-11,5,790.83,810.31,0.00021440015575134816,0.0,2977,0,0
2025,GS,2025-11-05,2025-11-06,1,793.09,787.58,0.00020821245600741525,0.0,2978,0,0
2025,GS,2025-11-05,2025-11-12,5,793.09,838.97,0.00020821245600741525,0.0,2978,0,0
2025,GS,2025-11-06,2025-11-07,1,787.58,786.34,0.00020342424353526746,0.0,2979,0,0
2025,GS,2025-11-06,2025-11-13,5,787.58,805.5,0.00020342424353526746,0.0,2979,0,0
2025,GS,2025-11-07,2025-11-10,1,786.34,797.2,0.00019739599962835153,0.0,2980,0,0
2025,GS,2025-11-07,2025-11-14,5,786.34,790.91,0.00019739599962835153,0.0,2980,0,0
2025,GS,2025-11-10,2025-11-11,1,797.2,810.31,0.00019711824223054753,0.0,2981,0,0
2025,GS,2025-11-10,2025-11-17,5,797.2,775.56,0.00019711824223054753,0.0,2981,0,0
2025,GS,2025-11-11,2025-11-12,1,810.31,838.97,0.00019918645230839372,0.0,2982,0,0
2025,GS,2025-11-11,2025-11-18,5,810.31,776.3,0.00019918645230839372,0.0,2982,0,0
2025,GS,2025-11-12,2025-11-13,1,838.97,805.5,0.00022945453760926727,0.0,2983,0,0
2025,GS,2025-11-12,2025-11-19,5,838.97,785.99,0.00022945453760926727,0.0,2983,0,0
2025,GS,2025-11-13,2025-11-14,1,805.5,790.91,0.00027229429022528404,0.0,2984,0,0
2025,GS,2025-11-13,2025-11-20,5,805.5,773.7,0.00027229429022528404,0.0,2984,0,0
2025,GS,2025-11-14,2025-11-17,1,790.91,775.56,0.00027414914016185197,0.0,2985,0,0
2025,GS,2025-11-14,2025-11-21,5,790.91,774.03,0.00027414914016185197,0.0,2985,0,0
2025,GS,2025-11-17,2025-11-18,1,775.56,776.3,0.000277448092672314,0.0,2986,0,0
2025,GS,2025-11-17,2025-11-24,5,775.56,790.71,0.000277448092672314,0.0,2986,0,0
2025,GS,2025-11-18,2025-11-19,1,776.3,785.99,0.0002691519358794743,0.0,2987,0,0
2025,GS,2025-11-18,2025-11-25,5,776.3,802.32,0.0002691519358794743,0.0,2987,0,0
2025,GS,2025-11-19,2025-11-20,1,785.99,773.7,0.0002656939181210018,0.0,2988,0,0
2025,GS,2025-11-19,2025-11-26,5,785.99,816.01,0.0002656939181210018,0.0,2988,0,0
2025,GS,2025-11-20,2025-11-21,1,773.7,774.03,0.00026517430389727455,0.0,2989,0,0
2025,GS,2025-11-20,2025-11-28,5,773.7,826.04,0.00026517430389727455,0.0,2989,0,0
2025,GS,2025-11-21,2025-11-24,1,774.03,790.71,0.00025722453008160097,0.0,2990,0,0
2025,GS,2025-11-21,2025-12-01,5,774.03,810.86,0.00025722453008160097,0.0,2990,0,0
2025,GS,2025-11-24,2025-11-25,1,790.71,802.32,0.00026314488934401243,0.0,2991,0,0
2025,GS,2025-11-24,2025-12-02,5,790.71,815.21,0.00026314488934401243,0.0,2991,0,0
2025,GS,2025-11-25,2025-11-26,1,802.32,816.01,0.00026162455874978495,0.0,2992,0,0
2025,GS,2025-11-25,2025-12-03,5,802.32,836.57,0.00026162455874978495,0.0,2992,0,0
2025,GS,2025-11-26,2025-11-28,1,816.01,826.04,0.0002623634790247298,0.0,2993,0,0
2025,GS,2025-11-26,2025-12-04,5,816.01,837.83,0.0002623634790247298,0.0,2993,0,0
2025,GS,2025-11-28,2025-12-01,1,826.04,810.86,0.0002589699258435179,0.0,2994,0,0
2025,GS,2025-11-28,2025-12-05,5,826.04,854.56,0.0002589699258435179,0.0,2994,0,0
2025,GS,2025-12-01,2025-12-02,1,810.86,815.21,0.00026152143866825034,0.0,2995,0,0
2025,GS,2025-12-01,2025-12-08,5,810.86,866.69,0.00026152143866825034,0.0,2995,0,0
2025,GS,2025-12-02,2025-12-03,1,815.21,836.57,0.00025453457834673986,0.0,2996,0,0
2025,GS,2025-12-02,2025-12-09,5,815.21,876.58,0.00025453457834673986,0.0,2996,0,0
2025,GS,2025-12-03,2025-12-04,1,836.57,837.83,0.0002669676344780553,0.0,2997,0,0
2025,GS,2025-12-03,2025-12-10,5,836.57,889.24,0.0002669676344780553,0.0,2997,0,0
2025,GS,2025-12-04,2025-12-05,1,837.83,854.56,0.00025902655772940827,0.0,2998,0,0
2025,GS,2025-12-04,2025-12-11,5,837.83,911.03,0.00025902655772940827,0.0,2998,0,0
2025,GS,2025-12-05,2025-12-08,1,854.56,866.69,0.0002629831281371437,0.0,2999,0,0
2025,GS,2025-12-05,2025-12-12,5,854.56,887.96,0.0002629831281371437,0.0,2999,0,0
2025,GS,2025-12-08,2025-12-09,1,866.69,876.58,0.0002610534018334196,0.0,3000,0,0
2025,GS,2025-12-08,2025-12-15,5,866.69,889.59,0.0002610534018334196,0.0,3000,0,0
2025,GS,2025-12-09,2025-12-10,1,876.58,889.24,0.0002570841694233253,0.0,3001,0,0
2025,GS,2025-12-09,2025-12-16,5,876.58,879.15,0.0002570841694233253,0.0,3001,0,0
2025,GS,2025-12-10,2025-12-11,1,889.24,911.03,0.00025554001804539646,0.0,3002,0,0
2025,GS,2025-12-10,2025-12-17,5,889.24,872.33,0.00025554001804539646,0.0,3002,0,0
2025,GS,2025-12-11,2025-12-12,1,911.03,887.96,0.00026545559731183644,0.0,3003,0,0
2025,GS,2025-12-11,2025-12-18,5,911.03,876.3,0.00026545559731183644,0.0,3003,0,0
2025,GS,2025-12-12,2025-12-15,1,887.96,889.59,0.000277228266455354,0.0,3004,0,0
2025,GS,2025-12-12,2025-12-19,5,887.96,893.48,0.000277228266455354,0.0,3004,0,0
2025,GS,2025-12-15,2025-12-16,1,889.59,879.15,0.00026901232354539084,0.0,3005,0,0
2025,GS,2025-12-15,2025-12-22,5,889.59,899.0,0.00026901232354539084,0.0,3005,0,0
2025,GS,2025-12-16,2025-12-17,1,879.15,872.33,0.00026512280142642215,0.0,3006,0,0
2025,GS,2025-12-16,2025-12-23,5,879.15,901.71,0.00026512280142642215,0.0,3006,0,0
2025,GS,2025-12-17,2025-12-18,1,872.33,876.3,0.0002589885837012451,0.0,3007,0,0
2025,GS,2025-12-17,2025-12-24,5,872.33,910.78,0.0002589885837012451,0.0,3007,0,0
2025,GS,2025-12-18,2025-12-19,1,876.3,893.48,0.0002518374663496514,0.0,3008,0,0
2025,GS,2025-12-18,2025-12-26,5,876.3,907.04,0.0002518374663496514,0.0,3008,0,0
2025,GS,2025-12-19,2025-12-22,1,893.48,899.0,0.0002555911361201986,0.0,3009,0,0
2025,GS,2025-12-19,2025-12-29,5,893.48,892.18,0.0002555911361201986,0.0,3009,0,0
2025,GS,2025-12-22,2025-12-23,1,899.0,901.71,0.0002490614315104792,0.0,3010,0,0
2025,GS,2025-12-22,2025-12-30,5,899.0,884.42,0.0002490614315104792,0.0,3010,0,0
2025,GS,2025-12-23,2025-12-24,1,901.71,910.78,0.00024186137822544874,0.0,3011,0,0
2025,GS,2025-12-23,2025-12-31,5,901.71,879.0,0.00024186137822544874,0.0,3011,0,0
2025,GS,2025-12-24,2025-12-26,1,910.78,907.04,0.00023761058777695387,0.0,3012,0,0
2025,GS,2025-12-26,2025-12-29,1,907.04,892.18,0.00023099022360185847,0.0,3013,0,0
2025,GS,2025-12-29,2025-12-30,1,892.18,884.42,0.00023224648550778065,0.0,3014,0,0
2025,GS,2025-12-30,2025-12-31,1,884.42,879.0,0.00022756853953805794,0.0,3015,0,0
2025,LLY,2025-01-02,2025-01-03,1,778.07,781.98,0.00034410055083301013,0.0,2767,0,0
2025,LLY,2025-01-02,2025-01-10,5,778.07,799.9,0.00034410055083301013,0.0,2767,0,0
2025,LLY,2025-01-03,2025-01-06,1,781.98,765.1,0.0003345313402281533,0.0,2768,0,0
2025,LLY,2025-01-03,2025-01-13,5,781.98,797.48,0.0003345313402281533,0.0,2768,0,0
2025,LLY,2025-01-06,2025-01-07,1,765.1,773.29,0.0003387822030289674,0.0,2769,0,0
2025,LLY,2025-01-06,2025-01-14,5,765.1,744.91,0.0003387822030289674,0.0,2769,0,0
2025,LLY,2025-01-07,2025-01-08,1,773.29,787.22,0.0003320198757648983,0.0,2770,0,0
2025,LLY,2025-01-07,2025-01-15,5,773.29,746.74,0.0003320198757648983,0.0,2770,0,0
2025,LLY,2025-01-08,2025-01-10,1,787.22,799.9,0.00033162182331378606,0.0,2771,0,0
2025,LLY,2025-01-08,2025-01-16,5,787.22,757.6,0.00033162182331378606,0.0,2771,0,0
2025,LLY,2025-01-10,2025-01-13,1,799.9,797.48,0.00032933299110279564,0.0,2772,0,0
2025,LLY,2025-01-10,2025-01-17,5,799.9,725.72,0.00032933299110279564,0.0,2772,0,0
2025,LLY,2025-01-13,2025-01-14,1,797.48,744.91,0.0003197284218031622,0.0,2773,0,0
2025,LLY,2025-01-13,2025-01-21,5,797.48,742.35,0.0003197284218031622,0.0,2773,0,0
2025,LLY,2025-01-14,2025-01-15,1,744.91,746.74,0.00044964655974672114,0.0,2774,0,0
2025,LLY,2025-01-14,2025-01-22,5,744.91,753.98,0.00044964655974672114,0.0,2774,0,0
2025,LLY,2025-01-15,2025-01-16,1,746.74,757.6,0.00043633777636604515,0.0,2775,0,0
2025,LLY,2025-01-15,2025-01-23,5,746.74,766.6,0.00043633777636604515,0.0,2775,0,0
2025,LLY,2025-01-16,2025-01-17,1,757.6,725.72,0.0004295017309485603,0.0,2776,0,0
2025,LLY,2025-01-16,2025-01-24,5,757.6,785.41,0.0004295017309485603,0.0,2776,0,0
2025,LLY,2025-01-17,2025-01-21,1,725.72,742.35,0.0004720641743375128,0.0,2777,0,0
2025,LLY,2025-01-17,2025-01-27,5,725.72,808.17,0.0004720641743375128,0.0,2777,0,0
2025,LLY,2025-01-21,2025-01-22,1,742.35,753.98,0.000473301846642726,0.0,2778,0,0
2025,LLY,2025-01-21,2025-01-28,5,742.35,804.99,0.000473301846642726,0.0,2778,0,0
2025,LLY,2025-01-22,2025-01-23,1,753.98,766.6,0.0004663522135507331,0.0,2779,0,0
2025,LLY,2025-01-22,2025-01-29,5,753.98,804.08,0.0004663522135507331,0.0,2779,0,0
2025,LLY,2025-01-23,2025-01-24,1,766.6,785.41,0.0004606277604057539,0.0,2780,0,0
2025,LLY,2025-01-23,2025-01-30,5,766.6,823.23,0.0004606277604057539,0.0,2780,0,0
2025,LLY,2025-01-24,2025-01-27,1,785.41,808.17,0.00046443730493272295,0.0,2781,0,0
2025,LLY,2025-01-24,2025-01-31,5,785.41,811.08,0.00046443730493272295,0.0,2781,0,0
2025,LLY,2025-01-27,2025-01-28,1,808.17,804.99,0.00047498563286724123,0.0,2782,0,0
2025,LLY,2025-01-27,2025-02-03,5,808.17,810.43,0.00047498563286724123,0.0,2782,0,0
2025,LLY,2025-01-28,2025-01-29,1,804.99,804.08,0.00046120238138955944,0.0,2783,0,0
2025,LLY,2025-01-28,2025-02-04,5,804.99,826.07,0.00046120238138955944,0.0,2783,0,0
2025,LLY,2025-01-29,2025-01-30,1,804.08,823.23,0.000447404690767747,0.0,2784,0,0
2025,LLY,2025-01-29,2025-02-05,5,804.08,842.18,0.000447404690767747,0.0,2784,0,0
2025,LLY,2025-01-30,2025-01-31,1,823.23,811.08,0.00045060206381123107,0.0,2785,0,0
2025,LLY,2025-01-30,2025-02-06,5,823.23,870.37,0.00045060206381123107,0.0,2785,0,0
2025,LLY,2025-01-31,2025-02-03,1,811.08,810.43,0.00044371655793877166,0.0,2786,0,0
2025,LLY,2025-01-31,2025-02-07,5,811.08,878.31,0.00044371655793877166,0.0,2786,0,0
2025,LLY,2025-02-03,2025-02-04,1,810.43,826.07,0.00043042434394050644,0.0,2787,0,0
2025,LLY,2025-02-03,2025-02-10,5,810.43,868.88,0.00043042434394050644,0.0,2787,0,0
2025,LLY,2025-02-04,2025-02-05,1,826.07,842.18,0.0004284725881806096,0.0,2788,0,0
2025,LLY,2025-02-04,2025-02-11,5,826.07,865.0,0.0004284725881806096,0.0,2788,0,0
2025,LLY,2025-02-05,2025-02-06,1,842.18,870.37,0.00042680962093666255,0.0,2789,0,0
2025,LLY,2025-02-05,2025-02-12,5,842.18,872.97,0.00042680962093666255,0.0,2789,0,0
2025,LLY,2025-02-06,2025-02-07,1,870.37,878.31,0.00044652629082769015,0.0,2790,0,0
2025,LLY,2025-02-06,2025-02-13,5,870.37,871.86,0.00044652629082769015,0.0,2790,0,0
2025,LLY,2025-02-07,2025-02-10,1,878.31,868.88,0.00043560454675838116,0.0,2791,0,0
2025,LLY,2025-02-07,2025-02-14,5,878.31,844.27,0.00043560454675838116,0.0,2791,0,0
2025,LLY,2025-02-10,2025-02-11,1,868.88,865.0,0.0004260320994122933,0.0,2792,0,0
2025,LLY,2025-02-10,2025-02-18,5,868.88,857.2,0.0004260320994122933,0.0,2792,0,0
2025,LLY,2025-02-11,2025-02-12,1,865.0,872.97,0.00041385204455022005,0.0,2793,0,0
2025,LLY,2025-02-11,2025-02-19,5,865.0,867.05,0.00041385204455022005,0.0,2793,0,0
2025,LLY,2025-02-12,2025-02-13,1,872.97,871.86,0.00040396007686645545,0.0,2794,0,0
2025,LLY,2025-02-12,2025-02-20,5,872.97,873.12,0.00040396007686645545,0.0,2794,0,0
2025,LLY,2025-02-13,2025-02-14,1,871.86,844.27,0.00039188983930194953,0.0,2795,0,0
2025,LLY,2025-02-13,2025-02-21,5,871.86,873.68,0.00039188983930194953,0.0,2795,0,0
2025,LLY,2025-02-14,2025-02-18,1,844.27,857.2,0.00041115438186980585,0.0,2796,0,0
2025,LLY,2025-02-14,2025-02-24,5,844.27,881.4,0.00041115438186980585,0.0,2796,0,0
2025,LLY,2025-02-18,2025-02-19,1,857.2,867.05,0.00040574996088248063,0.0,2797,0,0
2025,LLY,2025-02-18,2025-02-25,5,857.2,901.8,0.00040574996088248063,0.0,2797,0,0
2025,LLY,2025-02-19,2025-02-20,1,867.05,873.12,0.0003974936424281167,0.0,2798,0,0
2025,LLY,2025-02-19,2025-02-26,5,867.05,915.01,0.0003974936424281167,0.0,2798,0,0
2025,LLY,2025-02-20,2025-02-21,1,873.12,873.68,0.00038702892036453646,0.0,2799,0,0
2025,LLY,2025-02-20,2025-02-27,5,873.12,905.16,0.00038702892036453646,0.0,2799,0,0
2025,LLY,2025-02-21,2025-02-24,1,873.68,881.4,0.00037543038581697917,0.0,2800,0,0
2025,LLY,2025-02-21,2025-02-28,5,873.68,920.63,0.00037543038581697917,0.0,2800,0,0
2025,LLY,2025-02-24,2025-02-25,1,881.4,901.8,0.0003664892892506719,0.0,2801,0,0
2025,LLY,2025-02-24,2025-03-03,5,881.4,929.72,0.0003664892892506719,0.0,2801,0,0
2025,LLY,2025-02-25,2025-02-26,1,901.8,915.01,0.00037120110861871953,0.0,2802,0,0
2025,LLY,2025-02-25,2025-03-04,5,901.8,911.06,0.00037120110861871953,0.0,2802,0,0
2025,LLY,2025-02-26,2025-02-27,1,915.01,905.16,0.00036640936738255227,0.0,2803,0,0
2025,LLY,2025-02-26,2025-03-05,5,915.01,929.72,0.00036640936738255227,0.0,2803,0,0
2025,LLY,2025-02-27,2025-02-28,1,905.16,920.63,0.0003589313819061525,0.0,2804,0,0
2025,LLY,2025-02-27,2025-03-06,5,905.16,912.76,0.0003589313819061525,0.0,2804,0,0
2025,LLY,2025-02-28,2025-03-03,1,920.63,929.72,0.00035677895086811545,0.0,2805,0,0
2025,LLY,2025-02-28,2025-03-07,5,920.63,869.58,0.00035677895086811545,0.0,2805,0,0
2025,LLY,2025-03-03,2025-03-04,1,929.72,911.06,0.0003489716468484134,0.0,2806,0,0
2025,LLY,2025-03-03,2025-03-10,5,929.72,829.76,0.0003489716468484134,0.0,2806,0,0
2025,LLY,2025-03-04,2025-03-05,1,911.06,929.72,0.00035083441190764646,0.0,2807,0,0
2025,LLY,2025-03-04,2025-03-11,5,911.06,824.06,0.00035083441190764646,0.0,2807,0,0
2025,LLY,2025-03-05,2025-03-06,1,929.72,912.76,0.0003526412940151025,0.0,2808,0,0
2025,LLY,2025-03-05,2025-03-12,5,929.72,821.86,0.0003526412940151025,0.0,2808,0,0
2025,LLY,2025-03-06,2025-03-07,1,912.76,869.58,0.00035223043853680445,0.0,2809,0,0
2025,LLY,2025-03-06,2025-03-13,5,912.76,801.65,0.00035223043853680445,0.0,2809,0,0
2025,LLY,2025-03-07,2025-03-10,1,869.58,829.76,0.00041212234940879,0.0,2810,0,0
2025,LLY,2025-03-07,2025-03-14,5,869.58,813.48,0.00041212234940879,0.0,2810,0,0
2025,LLY,2025-03-10,2025-03-11,1,829.76,824.06,0.00046567336865781293,0.0,2811,0,0
2025,LLY,2025-03-10,2025-03-17,5,829.76,824.76,0.00046567336865781293,0.0,2811,0,0
2025,LLY,2025-03-11,2025-03-12,1,824.06,821.86,0.0004531286370587447,0.0,2812,0,0
2025,LLY,2025-03-11,2025-03-18,5,824.06,822.51,0.0004531286370587447,0.0,2812,0,0
2025,LLY,2025-03-12,2025-03-13,1,821.86,801.65,0.0004397491704921199,0.0,2813,0,0
2025,LLY,2025-03-12,2025-03-19,5,821.86,837.01,0.0004397491704921199,0.0,2813,0,0
2025,LLY,2025-03-13,2025-03-14,1,801.65,813.48,0.00044515394865968726,0.0,2814,0,0
2025,LLY,2025-03-13,2025-03-20,5,801.65,842.57,0.00044515394865968726,0.0,2814,0,0
2025,LLY,2025-03-14,2025-03-17,1,813.48,824.76,0.00043823733506424324,0.0,2815,0,0
2025,LLY,2025-03-14,2025-03-21,5,813.48,837.57,0.00043823733506424324,0.0,2815,0,0
2025,LLY,2025-03-17,2025-03-18,1,824.76,822.51,0.0004307795056554071,0.0,2816,0,0
2025,LLY,2025-03-17,2025-03-24,5,824.76,864.9,0.0004307795056554071,0.0,2816,0,0
2025,LLY,2025-03-18,2025-03-19,1,822.51,837.01,0.00041808000148886435,0.0,2817,0,0
2025,LLY,2025-03-18,2025-03-25,5,822.51,852.35,0.00041808000148886435,0.0,2817,0,0
2025,LLY,2025-03-19,2025-03-20,1,837.01,842.57,0.0004146992657231556,0.0,2818,0,0
2025,LLY,2025-03-19,2025-03-26,5,837.01,826.76,0.0004146992657231556,0.0,2818,0,0
2025,LLY,2025-03-20,2025-03-21,1,842.57,837.57,0.00040357330852340117,0.0,2819,0,0
2025,LLY,2025-03-20,2025-03-27,5,842.57,821.67,0.00040357330852340117,0.0,2819,0,0
2025,LLY,2025-03-21,2025-03-24,1,837.57,864.9,0.0003925288635803865,0.0,2820,0,0
2025,LLY,2025-03-21,2025-03-28,5,837.57,822.51,0.0003925288635803865,0.0,2820,0,0
2025,LLY,2025-03-24,2025-03-25,1,864.9,852.35,0.00041168273238834357,0.0,2821,0,0
2025,LLY,2025-03-24,2025-03-31,5,864.9,825.91,0.00041168273238834357,0.0,2821,0,0
2025,LLY,2025-03-25,2025-03-26,1,852.35,826.76,0.0004057416465148875,0.0,2822,0,0
2025,LLY,2025-03-25,2025-04-01,5,852.35,805.23,0.0004057416465148875,0.0,2822,0,0
2025,LLY,2025-03-26,2025-03-27,1,826.76,821.67,0.0004214454176551417,0.0,2823,0,0
2025,LLY,2025-03-26,2025-04-02,5,826.76,818.22,0.0004214454176551417,0.0,2823,0,0
2025,LLY,2025-03-27,2025-03-28,1,821.67,822.51,0.000409946193499181,0.0,2824,0,0
