ticker,horizon,method,replicate,n_dates,mean_mae,median_mae,mse,crps,coverage,width,bias,mae_pct,crps_pct,rmse
GS,5,rw_vol20,2,17,15.910848562251685,15.422800053264965,451.0564136482573,16.71619723502678,1.0,190.70503925223016,8.34237184417495,1.5219748097474213,1.6036354447023642,21.23808874753699
GS,5,rw_vol20,3,17,16.194305947030262,15.86465155144105,458.64441952292896,16.819290960907704,1.0,190.5581305201458,8.18798106652589,1.5494326369112148,1.6135317447177735,21.41598514014541
GS,5,stationary_transition,1,17,16.157972740121007,16.167071592369112,469.60017537656466,13.04932240566457,1.0,129.39211399142792,9.186003429980413,1.545158337549851,1.250032130427232,21.670260159411207
GS,5,stationary_transition,2,17,16.20454673716942,16.283834653621412,471.582124673657,13.051068459947842,1.0,129.73304223228573,9.094357949557253,1.5498421536488616,1.2502594726853467,21.7159417174033
GS,5,stationary_transition,3,17,16.199596519192845,16.180315461421948,463.3005624576145,12.933206806862303,1.0,129.11265348953785,9.03233111526586,1.5495794688297377,1.2390221861662039,21.524417819249248
GS,5,unchanged,1,17,15.508235294117606,15.5082352941177,428.8995852941059,15.508235294117707,0.0,0.0,6.462941176470334,1.484320652405174,1.4843206524051835,20.7098910015023
GS,5,unchanged,2,17,15.508235294117606,15.5082352941177,428.8995852941059,15.508235294117707,0.0,0.0,6.462941176470334,1.484320652405174,1.4843206524051835,20.7098910015023
GS,5,unchanged,3,17,15.508235294117606,15.5082352941177,428.8995852941059,15.508235294117707,0.0,0.0,6.462941176470334,1.484320652405174,1.4843206524051835,20.7098910015023
LLY,1,filtered_state,1,21,18.90193513041713,19.141716253495265,659.909099461066,14.654425181022319,0.7619047619047619,59.66183786179351,-2.58574585039106,1.584543570589039,1.2306675113155872,25.68869594707108
LLY,1,filtered_state,2,21,18.90654977973632,19.07230378140718,658.7096688652679,14.63269311186985,0.7619047619047619,60.05884841886065,-2.6431259742629707,1.5849047100169429,1.2288498444145457,25.66533983537463
LLY,1,filtered_state,3,21,18.783308862038037,19.027632902377523,654.5394859336257,14.582875780422485,0.7619047619047619,59.96238422303418,-2.5454716914196505,1.5746617447511275,1.2246452914842072,25.58396931544489
LLY,1,filtered_state_vol20,1,21,19.03125808949639,19.295858773002074,662.2074639411258,14.635550533556769,0.8095238095238095,80.09618034634751,-2.602910009324324,1.5957421260532358,1.2297371063747693,25.733392002243423
LLY,1,filtered_state_vol20,2,21,19.044407972808195,19.202545013718495,660.9431085229138,14.616027540371455,0.8095238095238095,80.66055615499661,-2.6819427107595533,1.5967864862961683,1.2280923822328558,25.7088138295588
LLY,1,filtered_state_vol20,3,21,18.87787543168716,19.141352205188046,655.077833968641,14.552008109844879,0.8095238095238095,80.51008689162384,-2.549054854565925,1.5829459994494357,1.2226780584165169,25.594488351374423
LLY,1,legacy_stationary,1,21,19.176639465317358,19.064963267595854,662.8112797069335,14.721580177123238,0.7619047619047619,57.780322972007696,-1.9773835978862084,1.6070188134362429,1.2360334001221687,25.745121473920715
LLY,1,legacy_stationary,2,21,19.187376762609173,19.13500243275974,665.0410067568419,14.760306293358095,0.7619047619047619,57.97461864363539,-1.9821084869332655,1.6078989706785383,1.239270032849944,25.788388991110743
LLY,1,legacy_stationary,3,21,19.185705212649996,19.100328333499917,665.300463774481,14.720009757409636,0.7619047619047619,58.08028592944299,-2.051014102951675,1.6078740579309303,1.2359797409833437,25.79341900125846
LLY,1,rw_fixed,1,21,19.10040397469743,19.09804728469075,666.707555543683,14.524160678533038,0.7619047619047619,66.79866779415245,-2.517833731517049,1.6009360119506089,1.2199106862705722,25.820680772274056
LLY,1,rw_fixed,2,21,19.039024066453575,18.952441148941674,662.1523682594745,14.431837827451101,0.7619047619047619,66.97481425995693,-2.519695603641508,1.5958108652203733,1.2122228342114854,25.73232147046734
LLY,1,rw_fixed,3,21,19.01271644291715,18.98685695090668,662.9425526651659,14.432352374297015,0.7619047619047619,66.8029717513228,-2.5412228324163326,1.593673966327707,1.2122676033504676,25.74767082019587
LLY,1,rw_vol20,1,21,19.165969628659663,19.125665437081675,667.5432700820317,14.71967866683435,0.8571428571428571,89.81585854290984,-2.38092025408684,1.6063198045994072,1.2370057889318882,25.836858750282158
LLY,1,rw_vol20,2,21,19.09091474916899,18.94373411446157,662.0396944964577,14.620072815558796,0.8571428571428571,90.05807580682772,-2.3817253821681073,1.6000779087338333,1.2286980993183652,25.73013203418237
LLY,1,rw_vol20,3,21,19.049956175594584,18.98494952216564,662.7393913219512,14.614080771914976,0.8571428571428571,89.78222648885269,-2.411903217872535,1.5967388621081857,1.2282329107624612,25.74372528057956
LLY,1,stationary_transition,1,21,19.174013469693232,19.15625949836094,661.3935809995016,14.735961113249422,0.7142857142857143,58.06897300052691,-2.0623735180671203,1.6069327078439277,1.2373274347001182,25.717573388628672
LLY,1,stationary_transition,2,21,19.13372467527166,19.057428725379015,660.0816772463882,14.697604483554166,0.7619047619047619,58.18956462373132,-2.100005053515837,1.6035407056236868,1.2341454663204376,25.692054749404303
LLY,1,stationary_transition,3,21,19.04679755710537,19.034296129553827,657.6282197631879,14.66114837890094,0.7619047619047619,57.78273943138507,-1.9732929333100682,1.5961843508172278,1.2310376172853605,25.6442629015378
LLY,1,unchanged,1,21,19.00761904761904,19.00761904761903,665.2904119047423,19.007619047619013,0.0,0.0,-2.683809523809811,1.5933748881671588,1.5933748881671548,25.79322414714264
LLY,1,unchanged,2,21,19.00761904761904,19.00761904761903,665.2904119047423,19.007619047619013,0.0,0.0,-2.683809523809811,1.5933748881671588,1.5933748881671548,25.79322414714264
LLY,1,unchanged,3,21,19.00761904761904,19.00761904761903,665.2904119047423,19.007619047619013,0.0,0.0,-2.683809523809811,1.5933748881671588,1.5933748881671548,25.79322414714264
LLY,5,filtered_state,1,17,49.12896944159538,49.4114991603416,3362.9020710857767,35.35349687990645,0.7058823529411765,150.58861949610778,7.17538393590419,4.06597043532371,2.926661688681901,57.99053432316154
LLY,5,filtered_state,2,17,49.188206100648415,49.37825951221748,3379.814184942953,35.4059869221975,0.7058823529411765,150.99531717733873,7.463671970595375,4.070158944757201,2.9301807865267433,58.13616933495836
LLY,5,filtered_state,3,17,49.0016704711543,49.41273277275277,3357.1956646736617,35.29952227405009,0.7058823529411765,151.4499384961788,7.522416206299875,4.054439181075089,2.921319238439867,57.94131224500927
LLY,5,filtered_state_vol20,1,17,49.16010880848088,49.376239701382154,3368.7468378243602,34.3175169660842,0.9411764705882353,202.22537389523524,7.714716832960007,4.06853512146242,2.844325973974636,58.040906590303706
LLY,5,filtered_state_vol20,2,17,49.25197986694616,49.3295995836176,3393.3783904125203,34.37952805219791,0.9411764705882353,202.82712697510337,8.101956395748523,4.075170905271094,2.848562321161494,58.25271144258025
LLY,5,filtered_state_vol20,3,17,48.98118262709407,49.369514332322176,3361.5251274980474,34.30399125416428,0.9411764705882353,203.3571558992138,8.15714104849964,4.052344197856545,2.8422098657675106,57.9786609667561
LLY,5,legacy_stationary,1,17,49.67183826235036,49.60623506475272,3447.2842735477584,35.73089241769666,0.7058823529411765,147.31587838433612,7.881841486896129,4.108880338868361,2.9557426508746802,58.71357827238737
LLY,5,legacy_stationary,2,17,49.68024058503144,49.60939179911734,3433.3641287081305,35.6798409566057,0.7058823529411765,146.97220054360102,8.023323569795393,4.110370981112949,2.951849328089712,58.59491555338339
LLY,5,legacy_stationary,3,17,49.698935681896515,49.53218771683834,3438.206043027009,35.64969438224475,0.7058823529411765,147.34391453534639,7.803521138575994,4.111622510588559,2.9490993482401047,58.636217843812275
LLY,5,rw_fixed,1,17,49.507432566517565,49.44938887648443,3416.7549509520168,34.80077373662374,0.7647058823529411,151.31891727561475,5.230942304876287,4.098510103020309,2.8822940427405266,58.45301490044818
LLY,5,rw_fixed,2,17,49.375670885051996,49.27984805520855,3381.6729926553417,34.535048400850684,0.7647058823529411,151.59434636428364,5.432968646317704,4.0874272833927785,2.8600178767886892,58.15215380925578
LLY,5,rw_fixed,3,17,49.456173302644004,49.289166403089894,3406.9487594474854,34.70354440106136,0.7647058823529411,151.29323808966095,5.296508639762525,4.094111033880749,2.873915854231245,58.36907365589663
LLY,5,rw_vol20,1,17,49.69711495112068,49.45475169717556,3446.425807608395,34.12203775208826,0.9411764705882353,203.2473762171292,5.919766645057454,4.11363510603767,2.829608384677646,58.70626719191397
LLY,5,rw_vol20,2,17,49.54571088369853,49.2499693254308,3403.2937238026866,33.8434801619325,0.9411764705882353,203.68206472828916,6.16568391874771,4.101002458282856,2.8062114537297096,58.33775556020892
LLY,5,rw_vol20,3,17,49.62724794794381,49.2416816504585,3434.694006371019,34.021295804899694,0.9411764705882353,203.21645104858524,5.987809939751142,4.107698539640189,2.8209809591771005,58.60626251836077
LLY,5,stationary_transition,1,17,49.66598464093795,49.71549467298619,3427.8259440640545,35.65861485012287,0.7058823529411765,146.8782174559479,7.658102083210291,4.109445085291003,2.950547141828155,58.547638244971544
LLY,5,stationary_transition,2,17,49.731148339925255,49.6118911804377,3453.794541426492,35.72607727290331,0.7058823529411765,147.01523644818843,7.879322232276964,4.1141405379330855,2.9551371242534588,58.768993027160946
LLY,5,stationary_transition,3,17,49.62921805294691,49.60323190039441,3438.750760468468,35.636860027529636,0.7058823529411765,147.47105346657372,7.979027887627795,4.105448603686534,2.947768748372976,58.64086254881035
LLY,5,unchanged,1,17,49.36558823529418,49.365588235294126,3383.934424999994,49.36558823529412,0.0,0.0,4.467352941176185,4.087569155890144,4.087569155890137,58.17159465753018
LLY,5,unchanged,2,17,49.36558823529418,49.365588235294126,3383.934424999994,49.36558823529412,0.0,0.0,4.467352941176185,4.087569155890144,4.087569155890137,58.17159465753018
LLY,5,unchanged,3,17,49.36558823529418,49.365588235294126,3383.934424999994,49.36558823529412,0.0,0.0,4.467352941176185,4.087569155890144,4.087569155890137,58.17159465753018
